"","numid|f","X|f","Word|s","Unnamed|f","FREQcount|f","Cdcount|f","FREQlow|f","Cdlow|f","SUBLTLWF|f","Lg10WF|f","SUBTLCD|f","Lg10CD|f","Dom_PoS_SUBTLEX|f","Freq_dom_PoS_SUBTLEX|f","Percentage_dom_PoS|f","Zipfvalue|f","cmu_sylls|f","BF_TP|f","LEN_L|f","N|f","Zipfvalue_incl|f","Zipfvalue_cat|s"
"2006",16001,16000,"signature",59113,622,464,605,459,12.19607843,2.794488047,5.531711969,2.667452953,"Noun",622,1,4.086322189,3,40.75,9,0,1,"high"
"2007",17161,17160,"suggestion",63607,622,519,617,517,12.19607843,2.794488047,6.187410587,2.716003344,"Noun",622,1,4.086322189,3,119.89,10,0,1,"high"
"2008",5879,5878,"episode",21998,627,462,446,316,12.29411765,2.797959644,5.507868383,2.665580991,"Noun",624,1,4.089793786,3,23.17,7,0,1,"high"
"2009",6049,6048,"excitement",22674,628,523,602,508,12.31372549,2.798650645,6.235097759,2.719331287,"Noun",622,0.993610224,4.090484788,3,56.67,10,0,1,"high"
"2010",3837,3836,"convention",14018,629,331,509,265,12.33333333,2.799340549,3.946113495,2.521138084,"Noun",626,0.995230525,4.091174692,3,159,10,2,1,"high"
"2011",1309,1308,"battery",5113,633,399,544,357,12.41176471,2.802089258,4.756795422,2.602059991,"Noun",628,0.995245642,4.0939234,3,121.67,7,2,1,"high"
"2012",5608,5607,"editor",20693,633,330,592,311,12.41176471,2.802089258,3.934191702,2.519827994,"Noun",626,0.993650794,4.0939234,3,23.4,6,0,1,"high"
"2013",14523,14522,"rehearsal",53511,635,351,605,343,12.45098039,2.803457116,4.184549356,2.546542663,"Noun",632,0.996845426,4.095291258,3,56.13,9,0,1,"high"
"2014",13748,13747,"producer",50404,636,351,548,313,12.47058824,2.804139432,4.184549356,2.546542663,"Noun",625,0.99522293,4.095973574,3,74.57,8,2,1,"high"
"2015",13751,13750,"production",50409,645,403,567,360,12.64705882,2.810232518,4.804482594,2.606381365,"Noun",643,0.998447205,4.10206666,3,132.89,10,0,1,"high"
"2016",5743,5742,"empire",21306,646,370,323,208,12.66666667,2.810904281,4.411063424,2.56937391,"Noun",553,0.854714065,4.102738423,3,24.6,6,2,1,"high"
"2017",2643,2642,"capital",9421,648,491,574,443,12.70588235,2.812244697,5.853600381,2.691965103,"Noun",637,0.981510015,4.104078839,3,51,7,0,1,"high"
"2018",6128,6127,"expression",23043,651,549,649,547,12.76470588,2.814247596,6.545064378,2.740362689,"Noun",650,1,4.106081738,3,98.67,10,0,1,"high"
"2019",7935,7934,"halloween",29191,665,254,6,5,13.03921569,2.823474229,3.028135432,2.40654018,"Noun",664,1,4.115308371,3,39.75,9,0,1,"high"
"2020",5803,5802,"engagement",21592,666,431,649,423,13.05882353,2.824125834,5.138292799,2.635483747,"Noun",666,1,4.115959976,3,43.22,10,0,1,"high"
"2021",11278,11277,"monitor",41439,669,472,623,450,13.11764706,2.826074803,5.627086314,2.674861141,"Noun",375,0.560538117,4.117908945,3,41.83,7,0,1,"high"
"2022",12533,12532,"paradise",46227,676,420,460,339,13.25490196,2.830588669,5.007153076,2.624282096,"Noun",653,0.989393939,4.122422811,3,80.14,8,0,1,"high"
"2023",3264,3263,"citizen",11623,680,515,602,472,13.33333333,2.833147112,6.139723414,2.712649702,"Noun",679,0.998529412,4.124981254,3,28.83,7,0,1,"high"
"2024",13484,13483,"possession",49359,680,522,630,493,13.33333333,2.833147112,6.223175966,2.718501689,"Noun",593,0.875923191,4.124981254,3,88.67,10,0,1,"high"
"2025",13319,13318,"poetry",48851,682,389,616,361,13.37254902,2.834420704,4.637577492,2.591064607,"Noun",679,1,4.126254846,3,28.4,6,0,1,"high"
"2026",13952,13951,"punishment",51263,685,514,653,497,13.43137255,2.836324116,6.127801621,2.711807229,"Noun",685,0.998542274,4.128158258,3,41.67,10,0,1,"high"
"2027",5739,5738,"emperor",21291,690,184,366,117,13.52941176,2.839478047,2.193609919,2.267171728,"Noun",689,0.998550725,4.13131219,3,34.67,7,0,1,"high"
"2028",18129,18128,"tradition",67176,697,524,676,513,13.66666667,2.843855423,6.247019552,2.720159303,"Noun",699,1,4.135689565,3,112.88,9,0,1,"high"
"2029",13692,13691,"principal",50225,701,366,470,320,13.74509804,2.846337112,4.363376252,2.564666064,"Noun",437,0.626074499,4.138171254,3,48.25,9,0,1,"high"
"2030",3626,3625,"commission",12848,703,435,478,344,13.78431373,2.847572659,5.185979971,2.639486489,"Noun",679,0.967236467,4.139406801,3,111.44,10,0,1,"high"
"2031",904,903,"audition",3835,705,307,696,305,13.82352941,2.848804701,3.659990463,2.488550717,"Noun",502,0.713068182,4.140638843,3,85.71,8,1,1,"high"
"2032",14552,14551,"religion",53730,707,440,650,415,13.8627451,2.850033258,5.245588937,2.644438589,"Noun",708,1,4.1418674,3,87.57,8,0,1,"high"
"2033",12369,12368,"oxygen",45759,708,399,643,373,13.88235294,2.850646235,4.756795422,2.602059991,"Noun",706,0.998585573,4.142480377,3,40.8,6,0,1,"high"
"2034",18134,18133,"tragedy",67194,723,566,672,537,14.17647059,2.859738566,6.747734859,2.753583059,"Noun",723,0.998618785,4.151572708,3,47.67,7,0,1,"high"
"2035",1463,1462,"benefit",5686,732,560,707,545,14.35294118,2.865103975,6.676204101,2.748962861,"Noun",552,0.755129959,4.156938117,3,36.5,7,0,1,"high"
"2036",6903,6902,"foundation",25659,740,374,336,237,14.50980392,2.869818208,4.458750596,2.574031268,"Noun",733,0.994572592,4.16165235,3,132.22,10,0,1,"high"
"2037",14409,14408,"recording",52955,748,371,712,353,14.66666667,2.874481818,4.422985217,2.57054294,"Noun",552,0.737967914,4.16631596,3,230.5,9,0,1,"high"
"2038",8933,8932,"influence",33194,754,599,747,598,14.78431373,2.877946952,7.14115403,2.77815125,"Noun",587,0.779548473,4.169781094,3,62.88,9,0,1,"high"
"2039",7084,7083,"furniture",26367,769,538,729,523,15.07843137,2.886490725,6.413924654,2.731588765,"Noun",767,1,4.178324867,3,35.13,9,0,1,"high"
"2040",13712,13711,"privacy",50272,774,618,749,604,15.17647059,2.889301703,7.367668097,2.791690649,"Noun",773,1,4.181135845,3,44.67,7,1,1,"high"
"2041",4377,4376,"customer",15883,775,578,727,550,15.19607843,2.889861721,6.890796376,2.762678564,"Noun",770,0.997409326,4.181695863,3,60,8,0,1,"high"
"2042",4764,4763,"deputy",17443,798,373,432,241,15.64705882,2.902546779,4.446828803,2.572871602,"Noun",792,0.993726474,4.194380921,3,38,6,0,1,"high"
"2043",15276,15275,"satellite",56546,798,388,726,357,15.64705882,2.902546779,4.625655699,2.589949601,"Noun",798,1,4.194380921,3,82.75,9,0,1,"high"
"2044",3934,3933,"corporal",14371,802,281,179,109,15.7254902,2.904715545,3.350023844,2.450249108,"Noun",758,0.9475,4.196549687,3,77.43,8,0,1,"high"
"2045",16398,16397,"solution",60725,807,636,788,628,15.82352941,2.907411361,7.582260372,2.804139432,"Noun",808,1,4.199245503,3,86.29,8,0,1,"high"
"2046",13732,13731,"procedure",50335,823,581,809,573,16.1372549,2.915927212,6.926561755,2.764922985,"Noun",822,1,4.207761354,3,44.88,9,0,1,"high"
"2047",8461,8460,"honeymoon",30935,826,485,772,468,16.19607843,2.91750551,5.782069623,2.686636269,"Noun",806,0.979343864,4.209339652,3,48.88,9,0,1,"high"
"2048",6261,6260,"fantasy",23533,828,557,777,527,16.23529412,2.918554531,6.640438722,2.746634199,"Noun",812,0.998769988,4.210388673,3,48.17,7,0,1,"high"
"2049",14329,14328,"reaction",52475,830,653,803,638,16.2745098,2.919601024,7.784930854,2.815577748,"Noun",831,1,4.211435166,3,125.86,8,0,1,"high"
"2050",12897,12896,"personnel",47498,835,534,773,501,16.37254902,2.922206277,6.366237482,2.728353782,"Noun",833,0.99760479,4.21404042,3,42.5,9,0,1,"high"
"2051",3031,3030,"charity",10705,841,538,787,522,16.49019608,2.925312091,6.413924654,2.731588765,"Noun",840,1,4.217146234,3,77.5,7,1,1,"high"
"2052",3742,3741,"confession",13369,841,546,809,535,16.49019608,2.925312091,6.509298999,2.737987326,"Noun",836,1,4.217146234,3,123.78,10,1,1,"high"
"2053",6115,6114,"explosion",23007,841,467,763,438,16.49019608,2.925312091,5.567477349,2.670245853,"Noun",840,1,4.217146234,3,80.5,9,0,1,"high"
"2054",12007,12006,"occasion",44208,844,692,839,690,16.54901961,2.926856709,8.249880782,2.840733235,"Noun",838,0.996432818,4.218690851,3,49.29,8,0,1,"high"
"2055",13359,13358,"politics",48963,845,529,763,500,16.56862745,2.927370363,6.306628517,2.72427587,"Noun",844,1,4.219204505,3,83.71,8,1,1,"high"
"2056",9972,9971,"liberty",37109,849,539,502,392,16.64705882,2.929418926,6.425846447,2.73239376,"Noun",832,0.979976443,4.221253068,3,38.33,7,0,1,"high"
"2057",6198,6197,"factory",23321,857,483,791,461,16.80392157,2.933487288,5.758226037,2.684845362,"Noun",857,1,4.22532143,3,53.5,7,1,1,"high"
"2058",953,952,"avenue",4047,861,564,87,72,16.88235294,2.935507266,6.723891273,2.752048448,"Noun",857,1,4.227341408,3,15.2,6,1,1,"high"
"2059",686,685,"argument",3064,867,702,857,698,17,2.938519725,8.369098712,2.846955325,"Noun",867,1,4.230353867,3,40,8,0,1,"high"
"2060",5009,5008,"disaster",18462,881,684,848,664,17.2745098,2.945468585,8.154506438,2.835690571,"Noun",876,0.997722096,4.237302727,3,100.14,8,0,1,"high"
"2061",8849,8848,"incident",32672,883,685,878,683,17.31372549,2.946452265,8.166428231,2.836324116,"Noun",883,1,4.238286407,3,62.43,8,0,1,"high"
"2062",159,158,"agreement",1242,892,603,867,594,17.49019608,2.950851459,7.188841202,2.781036939,"Noun",887,1,4.242685601,3,52.63,9,0,1,"high"
"2063",4644,4643,"defendant",16825,904,316,875,310,17.7254902,2.956648579,3.7672866,2.501059262,"Noun",904,1,4.248482721,3,71.88,9,1,1,"high"
"2064",6069,6068,"exercise",22762,904,640,859,625,17.7254902,2.956648579,7.629947544,2.80685803,"Noun",642,0.710963455,4.248482721,3,54.86,8,1,1,"high"
"2065",808,807,"assignment",3489,912,606,904,603,17.88235294,2.960470778,7.224606581,2.783188691,"Noun",912,1,4.25230492,3,41.78,10,0,1,"high"
"2066",15136,15135,"sacrifice",56070,913,647,857,628,17.90196078,2.960946196,7.713400095,2.811575006,"Noun",511,0.560307018,4.252780338,3,45.38,9,0,1,"high"
"2067",3533,3532,"collection",12552,926,669,892,655,18.15686275,2.967079734,7.975679542,2.826074803,"Noun",926,1,4.258913876,3,149,10,0,1,"high"
"2068",11076,11075,"minister",40759,941,395,515,273,18.45098039,2.974050903,4.70910825,2.597695186,"Noun",891,0.946865037,4.265885045,3,100.29,8,1,1,"high"
"2069",11527,11526,"museum",42259,942,459,705,356,18.47058824,2.974511693,5.472103004,2.662757832,"Noun",942,1,4.266345835,3,22.6,6,0,1,"high"
"2070",17756,17755,"therapy",65879,944,576,878,552,18.50980392,2.975431809,6.86695279,2.761175813,"Noun",941,1,4.267265951,3,32.33,7,0,1,"high"
"2071",5126,5125,"division",19197,946,539,536,354,18.54901961,2.976349979,6.425846447,2.73239376,"Noun",944,0.998941799,4.268184121,3,72.14,8,0,1,"high"
"2072",8820,8819,"impression",32487,946,787,946,787,18.54901961,2.976349979,9.382451121,2.896526217,"Noun",947,1,4.268184121,3,98.78,10,0,1,"high"
"2073",14058,14057,"quality",51594,947,736,891,709,18.56862745,2.976808337,8.774439676,2.867467488,"Noun",947,1,4.268642479,3,59.17,7,1,1,"high"
"2074",4375,4374,"custody",15878,982,603,971,600,19.25490196,2.992553518,7.188841202,2.781036939,"Noun",985,1,4.28438766,3,46.17,7,0,1,"high"
"2075",3747,3746,"confidence",13380,993,751,960,738,19.47058824,2.997386384,8.953266571,2.876217841,"Noun",994,1,4.289220527,3,80.78,10,0,1,"high"
"2076",748,747,"article",3264,998,553,953,531,19.56862745,2.999565488,6.59275155,2.743509765,"Noun",995,1,4.29139963,3,40.83,7,0,1,"high"
"2077",4793,4792,"desire",17591,1034,733,977,713,20.2745098,3.01494035,8.738674297,2.86569606,"Noun",822,0.798833819,4.306774492,3,45,6,0,1,"high"
"2078",2788,2787,"casino",9898,1039,325,889,281,20.37254902,3.017033339,3.874582737,2.5132176,"Noun",954,0.918190568,4.308867481,3,88.2,6,1,1,"high"
"2079",14623,14622,"reporter",54101,1040,513,853,456,20.39215686,3.01745073,6.115879828,2.710963119,"Noun",1035,0.997109827,4.309284872,3,115.29,8,1,1,"high"
"2080",2944,2943,"century",10375,1063,727,950,663,20.84313725,3.026941628,8.667143538,2.862131379,"Noun",1065,1,4.31877577,3,54.33,7,0,1,"high"
"2081",2988,2987,"champion",10558,1067,511,961,486,20.92156863,3.028571253,6.092036242,2.709269961,"Noun",953,0.891487371,4.320405395,3,62.43,8,0,1,"high"
"2082",8408,8407,"holiday",30757,1086,617,897,534,21.29411765,3.036229544,7.355746304,2.790988475,"Noun",1045,0.962246777,4.328063686,3,35,7,0,1,"high"
"2083",1269,1268,"basketball",5023,1091,420,1014,402,21.39215686,3.038222638,5.007153076,2.624282096,"Noun",1086,0.999080037,4.330056781,3,11.56,10,0,1,"high"
"2084",18820,18819,"victory",71270,1094,636,871,577,21.45098039,3.039414119,7.582260372,2.804139432,"Noun",1072,0.979890311,4.331248261,3,48.17,7,1,1,"high"
"2085",18531,18530,"underwear",69152,1105,754,1063,734,21.66666667,3.043755127,8.98903195,2.877946952,"Noun",1102,0.999093382,4.335589269,3,53.38,9,0,1,"high"
"2086",11985,11984,"objection",44086,1108,361,263,193,21.7254902,3.044931546,4.303767287,2.558708571,"Noun",1098,1,4.336765688,3,96.75,9,0,1,"high"
"2087",3629,3628,"committee",12861,1123,528,796,418,22.01960784,3.050766311,6.294706724,2.723455672,"Noun",1120,1,4.342600453,3,91.38,9,1,1,"high"
"2088",9027,9026,"inspector",33567,1124,290,465,190,22.03921569,3.051152522,3.457319981,2.463892989,"Noun",1133,1,4.342986665,3,55.5,9,0,1,"high"
"2089",1420,1419,"behavior",5491,1142,861,1125,850,22.39215686,3.05804623,10.26466381,2.935507266,"Noun",1134,0.999118943,4.349880373,3,31,8,0,1,"high"
"2090",360,359,"ambulance",1861,1143,727,1093,707,22.41176471,3.058426024,8.667143538,2.862131379,"Noun",1142,1,4.350260167,3,43,9,0,1,"high"
"2091",18721,18720,"vehicle",70946,1153,668,1099,648,22.60784314,3.062205809,7.963757749,2.825426118,"Noun",1148,1,4.354039951,3,33.83,7,0,1,"high"
"2092",9977,9976,"library",37121,1170,687,1061,647,22.94117647,3.068556895,8.190271817,2.837588438,"Noun",1169,1,4.360391037,3,42,7,0,1,"high"
"2093",11583,11582,"mystery",42430,1171,837,1094,802,22.96078431,3.068927612,9.978540773,2.923244019,"Noun",1167,0.997435897,4.360761754,3,103.67,7,1,1,"high"
"2094",18872,18871,"violence",71406,1173,766,1076,730,23,3.069668097,9.132093467,2.884795364,"Noun",1171,1,4.361502239,3,43.57,8,0,1,"high"
"2095",4807,4806,"destiny",17652,1175,588,987,553,23.03921569,3.070407322,7.010014306,2.770115295,"Noun",1172,0.998296422,4.362241464,3,212.83,7,0,1,"high"
"2096",14919,14918,"robbery",55365,1175,568,1061,536,23.03921569,3.070407322,6.771578445,2.755112266,"Noun",1157,0.999136442,4.362241464,3,86.83,7,2,1,"high"
"2097",13709,13708,"prisoner",50261,1180,631,1095,608,23.1372549,3.072249898,7.522651407,2.800717078,"Noun",1188,1,4.36408404,3,86.86,8,1,1,"high"
"2098",17053,17052,"studio",63106,1190,566,1071,517,23.33333333,3.075911761,6.747734859,2.753583059,"Noun",1187,0.998317914,4.367745904,3,30.8,6,0,1,"high"
"2099",13838,13837,"protection",50783,1197,854,1073,798,23.47058824,3.078456818,10.18121125,2.931966115,"Noun",1196,0.999164578,4.37029096,3,145.78,10,1,1,"high"
"2100",11753,11752,"newspaper",43148,1208,752,1152,729,23.68627451,3.082426301,8.965188364,2.876794976,"Noun",1206,0.9991715,4.374260443,3,26.75,9,0,1,"high"
"2101",17735,17734,"theater",65809,1226,594,1059,537,24.03921569,3.088844563,7.081545064,2.774516966,"Noun",1159,0.952341824,4.380678705,3,130,7,0,1,"high"
"2102",4996,4995,"direction",18361,1228,979,1208,967,24.07843137,3.089551883,11.67143538,2.991226076,"Noun",1230,1,4.381386025,3,121.25,9,0,1,"high"
"2103",552,551,"anytime",2591,1248,1031,805,709,24.47058824,3.096562438,12.29136862,3.013679697,"Noun",1246,1,4.388396581,3,45.17,7,0,1,"high"
"2104",8017,8016,"happiness",29425,1249,842,1157,799,24.49019608,3.096910013,10.03814974,2.925827575,"Noun",1243,0.998393574,4.388744155,3,72.25,9,0,1,"high"
"2105",10188,10187,"location",37695,1263,823,1213,799,24.76470588,3.101747074,9.81163567,2.915927212,"Noun",1258,1,4.393581216,3,87.43,8,1,1,"high"
"2106",18542,18541,"uniform",69510,1266,808,1222,791,24.82352941,3.102776615,9.632808774,2.907948522,"Noun",1165,0.920948617,4.394610757,3,27.83,7,0,1,"high"
"2107",13005,13004,"piano",47913,1268,597,1152,559,24.8627451,3.103461622,7.117310443,2.776701184,"Noun",1259,0.995256917,4.395295764,3,21,5,0,1,"high"
"2108",18556,18555,"universe",69592,1289,703,1184,682,25.2745098,3.11058971,8.381020505,2.847572659,"Noun",1269,0.984484096,4.402423852,3,48.43,8,0,1,"high"
"2109",897,896,"audience",3821,1294,758,1241,738,25.37254902,3.112269768,9.036719123,2.880241776,"Noun",1289,0.997678019,4.404103911,3,43.71,8,0,1,"high"
"2110",3741,3740,"conference",13357,1296,797,1193,745,25.41176471,3.112939976,9.501669051,2.902002891,"Noun",1295,1,4.404774118,3,89.56,10,0,1,"high"
"2111",5896,5895,"equipment",22061,1298,849,1270,831,25.45098039,3.113609151,10.12160229,2.929418926,"Noun",1296,1,4.405443293,3,42.25,9,0,1,"high"
"2112",885,884,"attitude",3770,1330,1016,1291,994,26.07843137,3.124178055,12.11254173,3.007320953,"Noun",1327,0.999246988,4.416012198,3,34.71,8,2,1,"high"
"2113",11105,11104,"miracle",40822,1359,871,1258,827,26.64705882,3.133538908,10.38388174,2.940516485,"Noun",1354,0.997789241,4.425373051,3,48,7,0,1,"high"
"2114",7554,7553,"governor",27987,1369,401,744,295,26.84313725,3.136720567,4.780639008,2.604226053,"Noun",1342,0.979562044,4.428554709,3,42,8,0,1,"high"
"2115",13350,13349,"policy",48933,1378,847,1351,836,27.01960784,3.139564266,10.0977587,2.928395852,"Noun",1380,1,4.431398408,3,40.2,6,2,1,"high"
"2116",3766,3765,"connection",13549,1386,1008,1356,988,27.17647059,3.142076461,12.01716738,3.003891166,"Noun",1314,0.949421965,4.433910603,3,154.78,10,2,1,"high"
"2117",12873,12872,"period",47325,1417,1022,1278,927,27.78431373,3.151676231,12.18407248,3.009875634,"Noun",1417,1,4.443510373,3,40.2,6,0,1,"high"
"2118",9088,9087,"interview",33991,1505,815,1470,799,29.50980392,3.177824972,9.716261326,2.911690159,"Noun",1193,0.794274301,4.469659114,3,84.13,9,0,1,"high"
