numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f
13580	13579	precedent	49687	127	103	126	102	2.4902	2.1072	1.2279	2.017	Noun	127	1	3.399	3	70.63	9	0	1	low	low3	4	40	1	2	41	42	43	44
1414	1413	beginner	5460	99	82	76	65	1.9412	2	0.97759	1.9191	Noun	98	1	3.2918	3	66.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
13380	13379	polygraph	49030	81	40	72	37	1.5882	1.9138	0.47687	1.6128	Noun	73	0.90123	3.2056	3	28.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
12316	12315	overdose	45388	136	100	115	90	2.6667	2.1367	1.1922	2.0043	Noun	112	0.82353	3.4286	3	37.57	8	1	1	low	low3	4	40	1	2	41	42	43	44
9250	9249	jellyfish	34745	74	40	67	38	1.451	1.8751	0.47687	1.6128	Noun	74	1	3.1669	3	35.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
4881	4880	dialogue	17959	208	149	179	137	4.0784	2.3201	1.7763	2.1761	Noun	208	1	3.612	3	32.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
18521	18520	underpants	69070	150	102	130	92	2.9412	2.179	1.216	2.0128	Noun	143	0.95333	3.4708	3	70.44	10	0	1	low	low3	4	40	1	2	41	42	43	44
14299	14298	ratio	52340	164	92	160	91	3.2157	2.2175	1.0968	1.9685	Noun	158	1	3.5093	3	28	5	2	1	low	low3	4	40	1	2	41	42	43	44
10234	10233	lollipop	37808	91	61	65	47	1.7843	1.9638	0.72723	1.7924	Noun	89	1	3.2556	3	35.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
93	92	admission	798	181	164	167	153	3.549	2.2601	1.9552	2.2175	Noun	181	1	3.5519	3	71	9	0	1	low	low3	4	40	1	2	41	42	43	44
12852	12851	percentage	47208	192	164	186	159	3.7647	2.2856	1.9552	2.2175	Noun	192	1	3.5774	3	41.22	10	0	1	low	low3	4	40	1	2	41	42	43	44
12314	12313	overcoat	45360	74	55	65	51	1.451	1.8751	0.6557	1.7482	Noun	73	0.98649	3.1669	3	34.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
6172	6171	eyewitness	23247	202	129	177	118	3.9608	2.3075	1.5379	2.1139	Noun	202	1	3.5993	3	34.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
14824	14823	ridicule	55073	100	84	97	84	1.9608	2.0043	1.0014	1.9294	Noun	58	0.58	3.2962	3	34.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
4398	4397	cyanide	15940	92	61	74	51	1.8039	1.9685	0.72723	1.7924	Noun	69	0.75	3.2603	3	38.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
2051	2050	bravery	7691	147	118	135	111	2.8824	2.1703	1.4068	2.0755	Noun	147	1	3.4621	3	109.33	7	1	1	low	low3	4	40	1	2	41	42	43	44
6574	6573	fisherman	24468	221	145	186	126	4.3333	2.3464	1.7287	2.1644	Noun	220	1	3.6382	3	51.63	9	1	1	low	low3	4	40	1	2	41	42	43	44
384	383	amnesia	1939	189	112	162	99	3.7059	2.2788	1.3352	2.0531	Noun	189	1	3.5706	3	14	7	0	1	low	low3	4	40	1	2	41	42	43	44
13592	13591	predator	49744	134	102	122	94	2.6275	2.1303	1.216	2.0128	Noun	132	1	3.4222	3	65.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
6369	6368	fellowship	23889	150	83	127	73	2.9412	2.179	0.98951	1.9243	Noun	150	1	3.4708	3	22.44	10	0	1	low	low3	4	40	1	2	41	42	43	44
11916	11915	novelty	43829	85	72	80	67	1.6667	1.9345	0.85837	1.8633	Noun	85	1	3.2263	3	27	7	0	1	low	low3	4	40	1	2	41	42	43	44
12864	12863	performer	47288	123	100	121	99	2.4118	2.0934	1.1922	2.0043	Noun	123	1	3.3853	3	49.38	9	1	1	low	low3	4	40	1	2	41	42	43	44
19148	19147	weatherman	72314	107	42	71	32	2.098	2.0334	0.50072	1.6335	Noun	94	0.8785	3.3253	3	30.56	10	0	1	low	low3	4	40	1	2	41	42	43	44
8229	8228	hemisphere	30141	76	62	45	39	1.4902	1.8865	0.73915	1.7993	Noun	76	1	3.1783	3	27.78	10	0	1	low	low3	4	40	1	2	41	42	43	44
264	263	alias	1536	208	155	143	112	4.0784	2.3201	1.8479	2.1931	Noun	162	0.77143	3.612	3	21.25	5	1	1	low	low3	4	40	1	2	41	42	43	44
9716	9715	larceny	36362	113	87	104	83	2.2157	2.0569	1.0372	1.9445	Noun	112	0.99115	3.3487	3	61.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
10919	10918	meteor	40250	180	68	163	62	3.5294	2.2577	0.81068	1.8388	Noun	179	0.99444	3.5495	3	34.2	6	0	1	low	low3	4	40	1	2	41	42	43	44
89	88	adjustment	762	158	129	152	125	3.098	2.2014	1.5379	2.1139	Noun	157	1	3.4932	3	43.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
4597	4596	deception	16584	160	135	144	127	3.1373	2.2068	1.6094	2.1335	Noun	160	1	3.4987	3	114.88	9	1	1	low	low3	4	40	1	2	41	42	43	44
14066	14065	quarantine	51613	227	91	202	87	4.451	2.3579	1.0849	1.9638	Noun	195	0.85903	3.6498	3	126	10	0	1	low	low3	4	40	1	2	41	42	43	44
15000	14999	rotation	55632	149	108	147	108	2.9216	2.1761	1.2876	2.0374	Noun	149	1	3.4679	3	89.14	8	1	1	low	low3	4	40	1	2	41	42	43	44
6139	6138	extinction	23111	76	65	71	63	1.4902	1.8865	0.77492	1.8195	Noun	76	1	3.1783	3	122	10	0	1	low	low3	4	40	1	2	41	42	43	44
8131	8130	headmaster	29819	112	49	61	36	2.1961	2.0531	0.58417	1.699	Noun	112	1	3.3449	3	49.89	10	0	1	low	low3	4	40	1	2	41	42	43	44
13855	13854	prototype	50828	169	109	164	108	3.3137	2.2304	1.2995	2.0414	Noun	168	1	3.5223	3	38.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
10960	10959	microwave	40424	199	165	188	160	3.902	2.301	1.9671	2.2201	Noun	200	1	3.5929	3	29.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
8966	8965	injection	33356	211	148	206	146	4.1373	2.3263	1.7644	2.1732	Noun	211	1	3.6182	3	115.75	9	1	1	low	low3	4	40	1	2	41	42	43	44
3633	3632	commodore	12869	184	29	6	4	3.6078	2.2672	0.34573	1.4771	Noun	184	1	3.559	3	65	9	0	1	low	low3	4	40	1	2	41	42	43	44
2606	2605	cannonball	9328	73	49	35	23	1.4314	1.8692	0.58417	1.699	Noun	72	0.9863	3.1611	3	21	10	0	1	low	low3	4	40	1	2	41	42	43	44
6867	6866	forgery	25482	100	67	90	61	1.9608	2.0043	0.79876	1.8325	Noun	100	1	3.2962	3	105.33	7	0	1	low	low3	4	40	1	2	41	42	43	44
2952	2951	certainty	10416	154	126	152	125	3.0196	2.1903	1.5021	2.1038	Noun	155	1	3.4822	3	58	9	1	1	low	low3	4	40	1	2	41	42	43	44
3795	3794	consultant	13767	187	142	179	137	3.6667	2.2742	1.6929	2.1553	Noun	187	1	3.566	3	71.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
8697	8696	hypnosis	31801	101	57	88	52	1.9804	2.0086	0.67954	1.7634	Noun	100	1	3.3004	3	9.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
17390	17389	syndicate	64577	102	66	83	62	2	2.0128	0.78684	1.8261	Noun	102	1	3.3047	3	49.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
6513	6512	financing	24307	85	72	82	69	1.6667	1.9345	0.85837	1.8633	Noun	51	0.60714	3.2263	3	194.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
9102	9101	intrusion	34098	127	108	126	108	2.4902	2.1072	1.2876	2.0374	Noun	128	1	3.399	3	95.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
2845	2844	cathedral	10070	190	99	118	72	3.7255	2.281	1.1803	2	Noun	190	1	3.5729	3	37.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
12342	12341	oversight	45601	74	68	64	63	1.451	1.8751	0.81068	1.8388	Noun	66	0.89189	3.1669	3	29.88	9	1	1	low	low3	4	40	1	2	41	42	43	44
9041	9040	insulin	33671	107	56	91	50	2.098	2.0334	0.66762	1.7559	Noun	107	1	3.3253	3	33	7	0	1	low	low3	4	40	1	2	41	42	43	44
5892	5891	equation	22047	178	127	173	124	3.4902	2.2529	1.5141	2.1072	Noun	177	1	3.5447	3	83.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
3947	3946	corruption	14445	218	154	199	145	4.2745	2.3404	1.836	2.1903	Noun	218	1	3.6323	3	136.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
802	801	assessment	3470	158	132	155	129	3.098	2.2014	1.5737	2.1239	Noun	158	1	3.4932	3	43.44	10	0	1	low	low3	4	40	1	2	41	42	43	44
9731	9730	lasagna	36403	183	94	144	80	3.5882	2.2648	1.1206	1.9777	Noun	175	0.95628	3.5567	3	24.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
5523	5522	dynasty	20417	130	83	57	46	2.549	2.1173	0.98951	1.9243	Noun	129	1	3.4091	3	23.33	7	0	1	low	low3	4	40	1	2	41	42	43	44
8756	8755	ignorance	32055	184	160	164	145	3.6078	2.2672	1.9075	2.2068	Noun	184	1	3.559	3	48.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
13541	13540	poverty	49554	221	166	204	153	4.3333	2.3464	1.979	2.2227	Noun	221	1	3.6382	3	47	7	0	1	low	low3	4	40	1	2	41	42	43	44
5984	5983	eulogy	22399	84	42	80	42	1.6471	1.9294	0.50072	1.6335	Noun	84	1	3.2213	3	14.4	6	0	1	low	low3	4	40	1	2	41	42	43	44
3027	3026	chariot	10696	103	73	100	72	2.0196	2.017	0.87029	1.8692	Noun	102	1	3.3089	3	67.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
948	947	avalanche	4025	173	54	58	43	3.3922	2.2405	0.64378	1.7404	Noun	173	1	3.5324	3	23.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
4691	4690	delusion	17086	138	101	133	98	2.7059	2.143	1.2041	2.0086	Noun	137	1	3.4348	3	72.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
14396	14395	recital	52808	150	75	148	73	2.9412	2.179	0.89413	1.8808	Noun	150	1	3.4708	3	68.67	7	0	1	low	low3	4	40	1	2	41	42	43	44
18806	18805	vibration	71221	80	57	77	56	1.5686	1.9085	0.67954	1.7634	Noun	80	1	3.2003	3	107.63	9	0	1	low	low3	4	40	1	2	41	42	43	44
14775	14774	revolver	54888	141	101	140	101	2.7647	2.1523	1.2041	2.0086	Noun	144	1	3.4441	3	82.43	8	2	1	low	low3	4	40	1	2	41	42	43	44
14545	14544	relevance	53708	82	68	63	51	1.6078	1.9191	0.81068	1.8388	Noun	82	1	3.2109	3	71.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
4991	4990	diplomat	18335	109	79	99	77	2.1373	2.0414	0.94182	1.9031	Noun	109	1	3.3332	3	33.86	8	1	1	low	low3	4	40	1	2	41	42	43	44
5032	5031	discretion	18601	187	161	173	153	3.6667	2.2742	1.9194	2.2095	Noun	188	1	3.566	3	131.44	10	0	1	low	low3	4	40	1	2	41	42	43	44
14677	14676	residue	54370	140	103	134	101	2.7451	2.1492	1.2279	2.017	Noun	140	1	3.4411	3	54	7	0	1	low	low3	4	40	1	2	41	42	43	44
19024	19023	wallpaper	71912	171	122	164	120	3.3529	2.2355	1.4545	2.0899	Noun	171	1	3.5274	3	38.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
12149	12148	optimist	44707	78	73	77	72	1.5294	1.8976	0.87029	1.8692	Noun	78	1	3.1895	3	50.29	8	1	1	low	low3	4	40	1	2	41	42	43	44
4988	4987	diploma	18332	129	103	128	102	2.5294	2.1139	1.2279	2.017	Noun	128	1	3.4058	3	31.67	7	0	1	low	low3	4	40	1	2	41	42	43	44
13112	13111	pioneer	48258	106	73	67	55	2.0784	2.0294	0.87029	1.8692	Noun	101	0.97115	3.3212	3	79.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
3339	3338	clientele	11925	80	71	77	70	1.5686	1.9085	0.84645	1.8573	Noun	80	1	3.2003	3	50.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
2511	2510	calcium	9016	90	58	77	55	1.7647	1.959	0.69146	1.7709	Noun	90	1	3.2509	3	43.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
18202	18201	treasury	67548	194	93	50	37	3.8039	2.29	1.1087	1.9731	Noun	193	0.99485	3.5819	3	65.29	8	1	1	low	low3	4	40	1	2	41	42	43	44
4858	4857	devotion	17866	211	182	205	177	4.1373	2.3263	2.1698	2.2625	Noun	211	1	3.6182	3	98.29	8	1	1	low	low3	4	40	1	2	41	42	43	44
10146	10145	livelihood	37574	76	65	76	65	1.4902	1.8865	0.77492	1.8195	Noun	75	1	3.1783	3	21.56	10	1	1	low	low3	4	40	1	2	41	42	43	44
5063	5062	dispatcher	18854	75	54	50	39	1.4706	1.8808	0.64378	1.7404	Noun	68	0.91892	3.1726	3	52.33	10	2	1	low	low3	4	40	1	2	41	42	43	44
12923	12922	petition	47605	215	131	208	126	4.2157	2.3345	1.5618	2.1206	Noun	194	0.87783	3.6263	3	99.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
13839	13838	protector	50788	149	99	115	88	2.9216	2.1761	1.1803	2	Noun	145	0.97973	3.4679	3	60.75	9	1	1	low	low3	4	40	1	2	41	42	43	44
157	156	agony	1226	191	171	176	159	3.7451	2.2833	2.0386	2.2355	Noun	191	1	3.5751	3	19	5	0	1	low	low3	4	40	1	2	41	42	43	44
5591	5590	ecstasy	20638	162	120	115	90	3.1765	2.2122	1.4306	2.0828	Noun	162	1	3.504	3	33.67	7	0	1	low	low3	4	40	1	2	41	42	43	44
3636	3635	commotion	12883	106	95	100	91	2.0784	2.0294	1.1326	1.9823	Noun	106	1	3.3212	3	128.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
729	728	arrogance	3206	144	128	136	123	2.8235	2.1614	1.526	2.1106	Noun	144	1	3.4532	3	38.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
876	875	attendant	3741	158	119	139	108	3.098	2.2014	1.4187	2.0792	Noun	150	0.94937	3.4932	3	59	9	0	1	low	low3	4	40	1	2	41	42	43	44
3796	3795	consumer	13781	106	80	89	72	2.0784	2.0294	0.95374	1.9085	Noun	106	1	3.3212	3	86.29	8	2	1	low	low3	4	40	1	2	41	42	43	44
429	428	ancestor	2129	86	56	75	53	1.6863	1.9395	0.66762	1.7559	Noun	86	1	3.2314	3	41.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
9100	9099	intruder	34094	186	122	145	106	3.6471	2.2718	1.4545	2.0899	Noun	186	1	3.5637	3	73	8	2	1	low	low3	4	40	1	2	41	42	43	44
10742	10741	maverick	39554	134	32	24	22	2.6275	2.1303	0.3815	1.5185	Noun	120	0.89552	3.4222	3	75.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
12796	12795	pelican	47033	89	38	26	15	1.7451	1.9542	0.45303	1.5911	Noun	88	0.98876	3.2461	3	44.17	7	0	1	low	low3	4	40	1	2	41	42	43	44
1241	1240	barrier	4946	173	117	155	108	3.3922	2.2405	1.3948	2.0719	Noun	172	1	3.5324	3	147.17	7	2	1	low	low3	4	40	1	2	41	42	43	44
15707	15706	sesame	58060	78	70	45	40	1.5294	1.8976	0.83453	1.8513	Noun	45	0.57692	3.1895	3	28.4	6	0	1	low	low3	4	40	1	2	41	42	43	44
14038	14037	pyramid	51482	204	99	186	90	4	2.3118	1.1803	2	Noun	203	0.9951	3.6036	3	17.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
2343	2342	burglary	8570	182	105	151	97	3.5686	2.2625	1.2518	2.0253	Noun	175	1	3.5543	3	47.14	8	1	1	low	low3	4	40	1	2	41	42	43	44
3824	3823	contractor	13919	160	123	156	119	3.1373	2.2068	1.4664	2.0934	Noun	160	1	3.4987	3	76	10	0	1	low	low3	4	40	1	2	41	42	43	44
4706	4705	democrat	17145	86	63	12	12	1.6863	1.9395	0.75107	1.8062	Noun	86	1	3.2314	3	37.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
1322	1321	bayonet	5159	80	50	71	45	1.5686	1.9085	0.59609	1.7076	Noun	79	0.9875	3.2003	3	41.33	7	1	1	low	low3	4	40	1	2	41	42	43	44
12042	12041	offender	44343	140	101	134	97	2.7451	2.1492	1.2041	2.0086	Noun	135	1	3.4411	3	66.71	8	1	1	low	low3	4	40	1	2	41	42	43	44
5976	5975	etiquette	22370	96	85	94	85	1.8824	1.9868	1.0134	1.9345	Noun	98	1	3.2786	3	25.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
2820	2819	catalogue	9983	108	74	102	69	2.1176	2.0374	0.88221	1.8751	Noun	100	0.92593	3.3293	3	30.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
816	815	assurance	3528	104	87	96	82	2.0392	2.0212	1.0372	1.9445	Noun	104	1	3.313	3	48.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
875	874	attendance	3740	135	113	118	99	2.6471	2.1335	1.3472	2.0569	Noun	135	1	3.4254	3	46.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
17468	17467	talisman	64832	74	27	73	27	1.451	1.8751	0.32189	1.4472	Noun	74	1	3.1669	3	42	8	0	1	low	low3	4	40	1	2	41	42	43	44
7896	7895	habitat	29005	114	74	90	65	2.2353	2.0607	0.88221	1.8751	Noun	114	1	3.3525	3	28.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
3639	3638	communion	12904	106	66	61	45	2.0784	2.0294	0.78684	1.8261	Noun	106	1	3.3212	3	100.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
15579	15578	sedative	57570	130	112	122	107	2.549	2.1173	1.3352	2.0531	Noun	123	0.94615	3.4091	3	78.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
595	594	appendix	2738	133	88	125	86	2.6078	2.1271	1.0491	1.9494	Noun	133	1	3.4189	3	34.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
11318	11317	monument	41552	117	97	93	76	2.2941	2.0719	1.1564	1.9912	Noun	117	1	3.3637	3	59.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
145	144	aggression	1183	143	109	134	105	2.8039	2.1584	1.2995	2.0414	Noun	143	1	3.4502	3	88.22	10	0	1	low	low3	4	40	1	2	41	42	43	44
14380	14379	receiver	52756	151	105	141	100	2.9608	2.1818	1.2518	2.0253	Noun	151	1	3.4737	3	85.57	8	3	1	low	low3	4	40	1	2	41	42	43	44
3700	3699	conception	13199	106	90	87	81	2.0784	2.0294	1.073	1.959	Noun	106	1	3.3212	3	147.22	10	0	1	low	low3	4	40	1	2	41	42	43	44
10916	10915	metaphor	40226	198	159	197	158	3.8824	2.2989	1.8956	2.2041	Noun	199	1	3.5907	3	26.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
425	424	anarchy	2112	103	71	71	62	2.0196	2.017	0.84645	1.8573	Noun	103	1	3.3089	3	30.33	7	0	1	low	low3	4	40	1	2	41	42	43	44
17379	17378	symphony	64532	181	136	110	86	3.549	2.2601	1.6214	2.1367	Noun	180	0.99448	3.5519	3	28.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
17662	17661	tendency	65503	138	135	137	134	2.7059	2.143	1.6094	2.1335	Noun	138	1	3.4348	3	55.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
832	831	astronaut	3591	202	99	190	99	3.9608	2.3075	1.1803	2	Noun	182	0.91	3.5993	3	32.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
12880	12879	perjury	47367	115	70	105	69	2.2549	2.0645	0.83453	1.8513	Noun	114	1	3.3563	3	48.67	7	0	1	low	low3	4	40	1	2	41	42	43	44
3207	3206	chronicle	11398	80	45	15	13	1.5686	1.9085	0.53648	1.6628	Noun	76	0.95	3.2003	3	35.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
13199	13198	plantation	48494	170	81	150	74	3.3333	2.233	0.96567	1.9138	Noun	168	1	3.5248	3	138.22	10	0	1	low	low3	4	40	1	2	41	42	43	44
12297	12296	outsider	45239	121	97	117	93	2.3725	2.0864	1.1564	1.9912	Noun	121	1	3.3782	3	60.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
13817	13816	proportion	50676	139	127	138	127	2.7255	2.1461	1.5141	2.1072	Noun	133	0.96377	3.438	3	134.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
7185	7184	gardener	26684	214	141	208	135	4.1961	2.3324	1.681	2.1523	Noun	214	1	3.6243	3	91.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
13990	13989	purity	51347	121	99	109	91	2.3725	2.0864	1.1803	2	Noun	121	1	3.3782	3	61.6	6	2	1	low	low3	4	40	1	2	41	42	43	44
1207	1206	bargaining	4846	106	79	94	74	2.0784	2.0294	0.94182	1.9031	Noun	65	0.61905	3.3212	3	140.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
7325	7324	getaway	27156	196	152	182	146	3.8431	2.2945	1.8121	2.1847	Noun	196	1	3.5863	3	27.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
10683	10682	massacre	39357	202	140	155	117	3.9608	2.3075	1.6691	2.1492	Noun	163	0.815	3.5993	3	35.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
4072	4071	coworkers	14818	73	64	70	62	1.4314	1.8692	0.76299	1.8129	Noun	73	1	3.1611	3	75.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
3612	3611	commandant	12774	131	50	65	34	2.5686	2.1206	0.59609	1.7076	Noun	131	1	3.4124	3	65.22	10	0	1	low	low3	4	40	1	2	41	42	43	44
6495	6494	filmmaker	24263	104	62	100	59	2.0392	2.0212	0.73915	1.7993	Noun	101	0.97115	3.313	3	29	9	0	1	low	low3	4	40	1	2	41	42	43	44
13737	13736	processing	50345	193	154	168	136	3.7843	2.2878	1.836	2.1903	Noun	119	0.61658	3.5796	3	172.22	10	1	1	low	low3	4	40	1	2	41	42	43	44
10058	10057	limousine	37335	144	100	138	94	2.8235	2.1614	1.1922	2.0043	Noun	144	1	3.4532	3	126.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
9681	9680	landlady	36274	106	77	104	75	2.0784	2.0294	0.91798	1.8921	Noun	106	1	3.3212	3	48.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
744	743	arthritis	3255	99	79	87	72	1.9412	2	0.94182	1.9031	Noun	99	1	3.2918	3	28.25	9	1	1	low	low3	4	40	1	2	41	42	43	44
5940	5939	espresso	22268	105	78	97	75	2.0588	2.0253	0.9299	1.8976	Noun	100	1	3.3171	3	12.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
16030	16029	silverware	59196	109	86	105	84	2.1373	2.0414	1.0253	1.9395	Noun	107	0.98165	3.3332	3	28.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
18532	18531	underworld	69160	181	123	159	114	3.549	2.2601	1.4664	2.0934	Noun	181	1	3.5519	3	47.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
4411	4410	cylinder	15975	80	53	78	52	1.5686	1.9085	0.63186	1.7324	Noun	80	1	3.2003	3	64.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
2549	2548	camouflage	9174	94	77	76	64	1.8431	1.9777	0.91798	1.8921	Noun	64	0.68817	3.2696	3	17.56	10	0	1	low	low3	4	40	1	2	41	42	43	44
5780	5779	endeavor	21479	76	67	67	62	1.4902	1.8865	0.79876	1.8325	Noun	54	0.71053	3.1783	3	30.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
2891	2890	cavity	10203	152	123	147	120	2.9804	2.1847	1.4664	2.0934	Noun	152	1	3.4765	3	53	6	0	1	low	low3	4	40	1	2	41	42	43	44
7978	7977	handicap	29303	139	105	124	101	2.7255	2.1461	1.2518	2.0253	Noun	139	1	3.438	3	49	8	0	1	low	low3	4	40	1	2	41	42	43	44
15228	15227	sanctity	56368	84	75	84	75	1.6471	1.9294	0.89413	1.8808	Noun	84	1	3.2213	3	98.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
515	514	antenna	2425	122	81	113	78	2.3922	2.0899	0.96567	1.9138	Noun	122	1	3.3817	3	27	7	0	1	low	low3	4	40	1	2	41	42	43	44
14367	14366	rebellion	52669	130	106	115	95	2.549	2.1173	1.2637	2.0294	Noun	129	1	3.4091	3	102.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
14331	14330	reactor	52485	204	66	170	58	4	2.3118	0.78684	1.8261	Noun	198	0.97537	3.6036	3	72.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
16018	16017	silicon	59163	87	47	37	28	1.7059	1.9445	0.56032	1.6812	Noun	86	0.98851	3.2363	3	42	7	0	1	low	low3	4	40	1	2	41	42	43	44
8410	8409	holiness	30766	159	49	19	14	3.1176	2.2041	0.58417	1.699	Noun	158	0.99371	3.496	3	98.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
3732	3731	conductor	13327	155	107	122	91	3.0392	2.1931	1.2756	2.0334	Noun	155	1	3.485	3	68.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
3810	3809	contestant	13857	136	86	118	80	2.6667	2.1367	1.0253	1.9395	Noun	134	1	3.4286	3	86.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
3670	3669	complexion	13043	98	84	97	83	1.9216	1.9956	1.0014	1.9294	Noun	98	1	3.2875	3	99.44	10	1	1	low	low3	4	40	1	2	41	42	43	44
11663	11662	nebula	42768	75	24	20	8	1.4706	1.8808	0.28612	1.3979	Noun	40	0.53333	3.1726	3	12.2	6	0	1	low	low3	4	40	1	2	41	42	43	44
14574	14573	removal	53873	105	94	98	88	2.0588	2.0253	1.1206	1.9777	Noun	105	1	3.3171	3	58.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
16364	16363	sodium	60594	126	80	87	59	2.4706	2.1038	0.95374	1.9085	Noun	126	1	3.3956	3	25.8	6	1	1	low	low3	4	40	1	2	41	42	43	44
709	708	armory	3136	95	57	73	48	1.8627	1.9823	0.67954	1.7634	Noun	63	0.66316	3.2741	3	31.4	6	0	1	low	low3	4	40	1	2	41	42	43	44
18676	18675	vanilla	70795	203	147	140	110	3.9804	2.3096	1.7525	2.1703	Noun	202	1	3.6015	3	37.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
2887	2886	caviar	10194	195	143	163	124	3.8235	2.2923	1.7048	2.1584	Noun	139	0.71282	3.5841	3	41.2	6	0	1	low	low3	4	40	1	2	41	42	43	44
16392	16391	solitude	60712	102	91	91	81	2	2.0128	1.0849	1.9638	Noun	98	0.9703	3.3047	3	45.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
1086	1085	bakery	4491	179	117	158	108	3.5098	2.2553	1.3948	2.0719	Noun	175	0.97765	3.5471	3	53.4	6	1	1	low	low3	4	40	1	2	41	42	43	44
8753	8752	ignition	32045	212	129	185	106	4.1569	2.3284	1.5379	2.1139	Noun	212	1	3.6202	3	81.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
