orderID,run,list,file_num,cond_code,trigger_code,len,corr_resp,fix_code,word_code,delay_code,audioresp_code,jittered_ISI,total_time,Word,Zipfvalue,cmu_sylls,BF_TP,LEN_L,OLD_file_num,numID,cond,reason_for_change
532,run4,3,list3_17272_surgery_high3,2,20,1,2,21,22,23,24,3450,11450,surgery,4.5098,3,104.5,7,list3_17272_surgery_high3,17272,high3,
533,run4,3,list3_17587_stud_high1,1,10,1,2,11,12,13,14,3200,11200,stud,3.842062495,1,7,4,list3_17587_tech_high1,17587,high1,not an appropriate noun - only used as an abbreviation
534,run4,3,list3_2059_breach_high1,1,10,1,2,11,12,13,14,3300,11300,breach,3.7943,1,48.8,6,list3_2059_breach_high1,2059,high1,
535,run4,3,list3_11985_objection_high3,2,20,1,2,21,22,23,24,3350,11350,objection,4.3368,3,96.75,9,list3_11985_objection_high3,11985,high3,
536,run4,3,list3_15224_samurai_low3,4,40,1,2,41,42,43,44,3200,11200,samurai,3.4987,3,24.67,7,list3_15224_samurai_low3,15224,low3,
537,run4,3,list3_4218_crop_high1,1,10,1,2,11,12,13,14,3200,11200,crop,3.688,1,13,4,list3_4218_crop_high1,4218,high1,
538,run4,3,list3_3146_chill_high1,1,10,1,2,11,12,13,14,3450,11450,chill,4.2104,1,40,5,list3_3146_chill_high1,3146,high1,
539,run4,3,list3_9851_ledge_low1,3,30,1,2,31,32,33,34,3250,11250,ledge,3.5471,1,24,5,list3_9851_ledge_low1,9851,low1,
540,run4,3,list3_13908_publishing_low3,4,40,1,2,41,42,43,44,3300,11300,publishing,3.5819,3,130,10,list3_13908_publishing_low3,13908,low3,
541,run4,3,list3_19229_whim_low1,3,30,1,2,31,32,33,34,3500,11500,whim,3.371,1,11,4,list3_19229_whim_low1,19229,low1,
542,run4,3,list3_13279_ploy_low1,3,30,1,2,31,32,33,34,3350,11350,ploy,3.1895,1,12,4,list3_13279_ploy_low1,13279,low1,
543,run4,3,list3_9043_insurance_high3,2,20,1,2,21,22,23,24,3400,11400,insurance,4.5832,3,69.13,9,list3_9043_insurance_high3,9043,high3,
544,run4,3,list3_16219_slop_low1,3,30,1,2,31,32,33,34,3200,11200,slop,3.2696,1,18.67,4,list3_16219_slop_low1,16219,low1,
545,run4,3,list3_16521_specialty_high3,2,20,1,2,21,22,23,24,3200,11200,specialty,3.728,3,36.38,9,list3_16521_specialty_high3,16521,high3,
546,run4,3,list3_13332_poisoning_high3,2,20,1,2,21,22,23,24,3400,11400,poisoning,3.7733,3,204.25,9,list3_13332_poisoning_high3,13332,high3,
547,run4,3,list3_9778_lavender_low3,4,40,1,2,41,42,43,44,3500,11500,lavender,3.313,3,75.71,8,list3_9778_lavender_low3,9778,low3,
548,run4,3,list3_15387_blouse_high1,1,10,1,2,11,12,13,14,3450,11450,blouse,3.727996789,1,36.6,6,list3_15387_schmuck_high1,15387,high1,inappropriate
549,run4,3,list3_10060_limp_low1,3,30,1,2,31,32,33,34,3350,11350,limp,3.566,1,18,4,list3_10060_limp_low1,10060,low1,negative connotation
550,run4,3,list3_14579_rendezvous_high3,2,20,1,2,21,22,23,24,3250,11250,rendezvous,3.7874,3,56.11,10,list3_14579_rendezvous_high3,14579,high3,
551,run4,3,list3_5192_dome_low1,3,30,1,2,31,32,33,34,3250,11250,dome,3.2962,1,18.67,4,list3_5192_dome_low1,5192,low1,
552,run4,3,list3_17390_syndicate_low3,4,40,1,2,41,42,43,44,3200,11200,syndicate,3.3047,3,49.38,9,list3_17390_syndicate_low3,17390,low3,
553,run4,3,list3_3243_cinema_low3,4,40,1,2,41,42,43,44,3450,11450,cinema,3.5907,3,26,6,list3_3243_cinema_low3,3243,low3,
554,run4,3,list3_14291_raspberry_low3,4,40,1,2,41,42,43,44,3200,11200,raspberry,3.2786,3,35.38,9,list3_14291_raspberry_low3,14291,low3,
555,run4,3,list3_19226_whiff_low1,3,30,1,2,31,32,33,34,3450,11450,whiff,3.399,1,21.25,5,list3_19226_whiff_low1,19226,low1,
556,run4,3,list3_12718_paw_low1,3,30,1,2,31,32,33,34,3250,11250,paw,3.496,1,8.5,3,list3_12718_paw_low1,12718,low1,
557,run4,3,list3_557_apartment_high3,2,20,1,2,21,22,23,24,3350,11350,apartment,4.9188,3,52.63,9,list3_557_apartment_high3,557,high3,
558,run4,3,list3_10168_loan_high1,1,10,1,2,11,12,13,14,3350,11350,loan,4.2979,1,25.33,4,list3_10168_loan_high1,10168,high1,
559,run4,3,list3_6383_fence_high1,1,10,1,2,11,12,13,14,3250,11250,fence,4.2056,1,28.75,5,list3_6383_fence_high1,6383,high1,
560,run4,3,list3_7642_gravity_high3,2,20,1,2,21,22,23,24,3350,11350,gravity,3.8384,3,62.5,7,list3_7642_gravity_high3,7642,high3,
561,run5,3,list3_13551_pox_low1,3,30,1,2,31,32,33,34,3300,11300,pox,3.1726,1,4.5,3,list3_13551_pox_low1,13551,low1,negative connotation
562,run5,3,list3_7978_headmaster_low3,4,40,1,2,41,42,43,44,3500,11500,headmaster,3.344912586,3,49.89,10,list3_7978_handicap_low3,7978,low3,negative connotation
563,run5,3,list3_7211_gasp_low1,3,30,1,2,31,32,33,34,3300,11300,gasp,3.2412,1,20.67,4,list3_7211_gasp_low1,7211,low1,
564,run5,3,list3_1700_bloke_high1,1,10,1,2,11,12,13,14,3200,11200,bloke,3.6702,1,32.5,5,list3_1700_bloke_high1,1700,high1,
565,run5,3,list3_8565_hound_high1,1,10,1,2,11,12,13,14,3300,11300,hound,3.7035,1,38,5,list3_8565_hound_high1,8565,high1,
566,run5,3,list3_18345_truth_high1,1,10,1,2,11,12,13,14,3300,11300,truth,5.2831,1,30.75,5,list3_18345_truth_high1,18345,high1,
567,run5,3,list3_4272_crust_low1,3,30,1,2,31,32,33,34,3450,11450,crust,3.5146,1,34,5,list3_4272_crust_low1,4272,low1,
568,run5,3,list3_6663_flea_low1,3,30,1,2,31,32,33,34,3500,11500,flea,3.5223,1,12.67,4,list3_6663_flea_low1,6663,low1,
569,run5,3,list3_618_approval_high3,2,20,1,2,21,22,23,24,3450,11450,approval,3.9243,3,35.86,8,list3_618_approval_high3,618,high3,
570,run5,3,list3_3722_condition_high3,2,20,1,2,21,22,23,24,3300,11300,condition,4.579,3,142,9,list3_3722_condition_high3,3722,high3,
571,run5,3,list3_14357_rear_high1,1,10,1,2,11,12,13,14,3300,11300,rear,4.0946,1,32.33,4,list3_14357_rear_high1,14357,high1,
572,run5,3,list3_15619_semester_high3,2,20,1,2,21,22,23,24,3400,11400,semester,3.8421,3,100.14,8,list3_15619_semester_high3,15619,high3,
573,run5,3,list3_945_protocol_high3,2,20,1,2,21,22,23,24,3350,11350,protocol,3.875032916,3,49,8,list3_945_autopsy_high3,945,high3,negative connotation
574,run5,3,list3_2948_cereal_high3,2,20,1,2,21,22,23,24,3500,11500,cereal,3.8037,3,45.6,6,list3_2948_cereal_high3,2948,high3,
575,run5,3,list3_3778_consensus_low3,4,40,1,2,41,42,43,44,3250,11250,consensus,3.2161,3,79.88,9,list3_3778_consensus_low3,3778,low3,
576,run5,3,list3_8910_infantry_low3,4,40,1,2,41,42,43,44,3500,11500,infantry,3.4532,3,53,8,list3_8910_infantry_low3,8910,low3,
577,run5,3,list3_5377_drip_high1,1,10,1,2,11,12,13,14,3500,11500,drip,3.7101,1,13.33,4,list3_5377_drip_high1,5377,high1,
578,run5,3,list3_16166_slate_low1,3,30,1,2,31,32,33,34,3500,11500,slate,3.5119,1,43.5,5,list3_16166_slate_low1,16166,low1,
579,run5,3,list3_9041_insulin_low3,4,40,1,2,41,42,43,44,3350,11350,insulin,3.3253,3,33,7,list3_9041_insulin_low3,9041,low3,
580,run5,3,list3_14552_religion_high3,2,20,1,2,21,22,23,24,3250,11250,religion,4.1419,3,87.57,8,list3_14552_religion_high3,14552,high3,
581,run5,3,list3_3973_cot_low1,3,30,1,2,31,32,33,34,3350,11350,cot,3.3047,1,11.5,3,list3_3973_cot_low1,3973,low1,
582,run5,3,list3_17483_tan_high1,1,10,1,2,11,12,13,14,3500,11500,tan,3.9353,1,8,3,list3_17483_tan_high1,17483,high1,
583,run5,3,list3_12000_obsession_high3,2,20,1,2,21,22,23,24,3350,11350,obsession,3.7542,3,72.63,9,list3_12000_obsession_high3,12000,high3,
584,run5,3,list3_17679_tent_high1,1,10,1,2,11,12,13,14,3450,11450,tent,4.2427,1,23.33,4,list3_17679_tent_high1,17679,high1,
585,run5,3,list3_5023_discomfort_low3,4,40,1,2,41,42,43,44,3200,11200,discomfort,3.2056,3,40.56,10,list3_5023_discomfort_low3,5023,low3,
586,run5,3,list3_4_abduction_low3,4,40,1,2,41,42,43,44,3200,11200,abduction,3.5613,3,93.38,9,list3_4_abduction_low3,4,low3,negative connotation
587,run5,3,list3_5749_employer_high3,2,20,1,2,21,22,23,24,3250,11250,employer,3.7312,3,47.57,8,list3_5749_employer_high3,5749,high3,
588,run5,3,list3_13620_premium_low3,4,40,1,2,41,42,43,44,3350,11350,premium,3.2412,3,51.33,7,list3_13620_premium_low3,13620,low3,
589,run5,3,list3_10046_lime_low1,3,30,1,2,31,32,33,34,3450,11450,lime,3.5197,1,18.67,4,list3_10046_lime_low1,10046,low1,
590,run5,3,list3_8020_harassment_high3,2,20,1,2,21,22,23,24,3250,11250,harassment,3.7704,3,48.44,10,list3_8020_harassment_high3,8020,high3,
591,run5,3,list3_8609_hull_low1,3,30,1,2,31,32,33,34,3300,11300,hull,3.6263,1,28,4,list3_8609_hull_low1,8609,low1,
592,run5,3,list3_16398_solution_high3,2,20,1,2,21,22,23,24,3400,11400,solution,4.1992,3,86.29,8,list3_16398_solution_high3,16398,high3,
593,run5,3,list3_3376_clone_low1,3,30,1,2,31,32,33,34,3300,11300,clone,3.4024,1,40.25,5,list3_3376_clone_low1,3376,low1,
594,run5,3,list3_16529_spectacle_low3,4,40,1,2,41,42,43,44,3300,11300,spectacle,3.4124,3,37.38,9,list3_16529_spectacle_low3,16529,low3,
595,run5,3,list3_14525_reign_low1,3,30,1,2,31,32,33,34,3500,11500,reign,3.496,1,16.25,5,list3_14525_reign_low1,14525,low1,
596,run5,3,list3_14230_ram_high1,1,10,1,2,11,12,13,14,3400,11400,ram,3.809,1,8,3,list3_14230_ram_high1,14230,high1,
597,run5,3,list3_1313_battleship_low3,4,40,1,2,41,42,43,44,3250,11250,battleship,3.2363,3,29,10,list3_1313_battleship_low3,1313,low3,
598,run5,3,list3_14944_role_high1,1,10,1,2,11,12,13,14,3250,11250,role,4.2603,1,31.33,4,list3_14944_role_high1,14944,high1,
599,run5,3,list3_16186_sleeve_high1,1,10,1,2,11,12,13,14,3300,11300,sleeve,3.7497,1,27.6,6,list3_16186_sleeve_high1,16186,high1,
600,run5,3,list3_9957_liaison_low3,4,40,1,2,41,42,43,44,3500,11500,liaison,3.438,3,32.5,7,list3_9957_liaison_low3,9957,low3,
601,run1,4,list4_11583_mystery_high3,2,20,1,2,21,22,23,24,3450,11450,mystery,4.3608,3,103.67,7,list4_11583_mystery_high3,11583,high3,
602,run1,4,list4_885_attitude_high3,2,20,1,2,21,22,23,24,3250,11250,attitude,4.416,3,34.71,8,list4_885_attitude_high3,885,high3,
603,run1,4,list4_17316_swat_low1,3,30,1,2,31,32,33,34,3250,11250,swat,3.5863,1,13.67,4,list4_17316_swat_low1,17316,low1,
604,run1,4,list4_11710_nerve_high1,1,10,1,2,11,12,13,14,3250,11250,nerve,4.3608,1,24.5,5,list4_11710_nerve_high1,11710,high1,
605,run1,4,list4_17427_tack_low1,3,30,1,2,31,32,33,34,3300,11300,tack,3.3293,1,30,4,list4_17427_tack_low1,17427,low1,
606,run1,4,list4_7608_grape_low1,3,30,1,2,31,32,33,34,3300,11300,grape,3.6036,1,39.75,5,list4_7608_grape_low1,7608,low1,
607,run1,4,list4_16837_stench_low1,3,30,1,2,31,32,33,34,3400,11400,stench,3.3487,1,46.8,6,list4_16837_stench_low1,16837,low1,
608,run1,4,list4_8068_haste_low1,3,30,1,2,31,32,33,34,3300,11300,haste,3.3212,1,37,5,list4_8068_haste_low1,8068,low1,
609,run1,4,list4_13961_pup_low1,3,30,1,2,31,32,33,34,3350,11350,pup,3.5093,1,4.5,3,list4_13961_pup_low1,13961,low1,
610,run1,4,list4_5079_disrespect_high3,2,20,1,2,21,22,23,24,3200,11200,disrespect,3.72,3,46.11,10,list4_5079_disrespect_high3,5079,high3,negative connotation
611,run1,4,list4_14453_reef_low1,3,30,1,2,31,32,33,34,3500,11500,reef,3.6036,1,22,4,list4_14453_reef_low1,14453,low1,
612,run1,4,list4_1886_boom_high1,1,10,1,2,11,12,13,14,3350,11350,boom,4.3383,1,30.67,4,list4_1886_boom_high1,1886,high1,not really a word?
613,run1,4,list4_2344_assembly_high3,2,20,1,2,21,22,23,24,3350,11350,assembly,3.682769249,3,56.29,8,list4_2344_burial_high3,2344,high3,negative connotation
614,run1,4,list4_18352_tub_high1,1,10,1,2,11,12,13,14,3350,11350,tub,4.1034,1,5,3,list4_18352_tub_high1,18352,high1,
615,run1,4,list4_18940_volcano_low3,4,40,1,2,41,42,43,44,3250,11250,volcano,3.5248,3,26.83,7,list4_18940_volcano_low3,18940,low3,
616,run1,4,list4_10534_maneuver_low3,4,40,1,2,41,42,43,44,3450,11450,maneuver,3.4502,3,64.86,8,list4_10534_maneuver_low3,10534,low3,
617,run1,4,list4_12862_perfection_high3,2,20,1,2,21,22,23,24,3400,11400,perfection,3.7327,3,128.22,10,list4_12862_perfection_high3,12862,high3,
618,run1,4,list4_11353_creek_high1,1,10,1,2,11,12,13,14,3250,11250,creek,3.949845539,1,35,5,list4_11353_morgue_high1,11353,high1,negative connotation
619,run1,4,list4_816_assurance_low3,4,40,1,2,41,42,43,44,3400,11400,assurance,3.313,3,48.75,9,list4_816_assurance_low3,816,low3,
620,run1,4,list4_11079_ministry_low3,4,40,1,2,41,42,43,44,3350,11350,ministry,3.5863,3,55.29,8,list4_11079_ministry_low3,11079,low3,"move this or ""minister"" to another list"
621,run1,4,list4_17602_teen_low1,3,30,1,2,31,32,33,34,3200,11200,teen,3.6141,1,27,4,list4_17602_teen_low1,17602,low1,
622,run1,4,list4_15040_royalty_low3,4,40,1,2,41,42,43,44,3450,11450,royalty,3.595,3,28.33,7,list4_15040_royalty_low3,15040,low3,
623,run1,4,list4_8201_height_high1,1,10,1,2,11,12,13,14,3400,11400,height,3.9704,1,24.6,6,list4_8201_height_high1,8201,high1,
624,run1,4,list4_18772_verse_high1,1,10,1,2,11,12,13,14,3400,11400,verse,3.6702,1,31.5,5,list4_18772_verse_high1,18772,high1,
625,run1,4,list4_15249_sanity_low3,4,40,1,2,41,42,43,44,3450,11450,sanity,3.438,3,59.4,6,list4_15249_sanity_low3,15249,low3,
626,run1,4,list4_16001_signature_high3,2,20,1,2,21,22,23,24,3300,11300,signature,4.0863,3,40.75,9,list4_16001_signature_high3,16001,high3,
627,run1,4,list4_11056_mineral_low3,4,40,1,2,41,42,43,44,3300,11300,mineral,3.4157,3,61.33,7,list4_11056_mineral_low3,11056,low3,
628,run1,4,list4_14329_reaction_high3,2,20,1,2,21,22,23,24,3400,11400,reaction,4.2114,3,125.86,8,list7_14329_reaction_high3,14329,high3,"move this or ""reactor"" to another list"
629,run1,4,list4_17485_tang_low1,3,30,1,2,31,32,33,34,3200,11200,tang,3.3525,1,32,4,list4_17485_tang_low1,17485,low1,
630,run1,4,list4_8512_horn_high1,1,10,1,2,11,12,13,14,3200,11200,horn,4.3236,1,26.33,4,list4_8512_horn_high1,8512,high1,
631,run1,4,list4_12342_oversight_low3,4,40,1,2,41,42,43,44,3300,11300,oversight,3.1669,3,29.88,9,list4_12342_oversight_low3,12342,low3,
632,run1,4,list4_15648_sensation_high3,2,20,1,2,21,22,23,24,3400,11400,sensation,3.6898,3,115.38,9,list4_15648_sensation_high3,15648,high3,
633,run1,4,list4_8322_hike_high1,1,10,1,2,11,12,13,14,3500,11500,hike,3.8156,1,13.33,4,list4_8322_hike_high1,8322,high1,
634,run1,4,list4_9026_inspection_high3,2,20,1,2,21,22,23,24,3350,11350,inspection,3.7704,3,141.44,10,list4_9026_inspection_high3,9026,high3,
635,run1,4,list4_12331_overload_low3,4,40,1,2,41,42,43,44,3400,11400,overload,3.2556,3,35.57,8,list4_12331_overload_low3,12331,low3,
636,run1,4,list4_16139_sky_high1,1,10,1,2,11,12,13,14,3400,11400,sky,4.6509,1,1.5,3,list4_16139_sky_high1,16139,high1,
637,run1,4,list4_16967_strap_high1,1,10,1,2,11,12,13,14,3400,11400,strap,3.7134,1,26.25,5,list4_16967_strap_high1,16967,high1,
638,run1,4,list4_4604_decision_high3,2,20,1,2,21,22,23,24,3200,11200,decision,4.7404,3,82.86,8,list4_4604_decision_high3,4604,high3,
639,run1,4,list4_3534_collector_low3,4,40,1,2,41,42,43,44,3200,11200,collector,3.6362,3,70,9,list4_3534_collector_low3,3534,low3,
640,run1,4,list4_13910_puck_low1,3,30,1,2,31,32,33,34,3250,11250,puck,3.4621,1,25,4,list4_13910_puck_low1,13910,low1,
641,run2,4,list4_2839_caterer_low3,4,40,1,2,41,42,43,44,3400,11400,caterer,3.3212,3,121.67,7,list4_2839_caterer_low3,2839,low3,
642,run2,4,list4_5747_employee_high3,2,20,1,2,21,22,23,24,3200,11200,employee,4.0634,3,25.43,8,list4_5747_employee_high3,5747,high3,
643,run2,4,list4_8371_hoax_low1,3,30,1,2,31,32,33,34,3200,11200,hoax,3.3853,1,17.67,4,list4_8371_hoax_low1,8371,low1,
644,run2,4,list4_7520_goof_low1,3,30,1,2,31,32,33,34,3200,11200,goof,3.3487,1,24.33,4,list4_7520_goof_low1,7520,low1,
645,run2,4,list4_10672_mash_low1,3,30,1,2,31,32,33,34,3400,11400,mash,3.644,1,30.33,4,list4_10672_mash_low1,10672,low1,
646,run2,4,list4_4202_crock_low1,3,30,1,2,31,32,33,34,3400,11400,crock,3.3089,1,43.5,5,list4_4202_crock_low1,4202,low1,negative connotation
647,run2,4,list4_4375_custody_high3,2,20,1,2,21,22,23,24,3300,11300,custody,4.2844,3,46.17,7,list4_4375_custody_high3,4375,high3,
648,run2,4,list4_17062_stump_low1,3,30,1,2,31,32,33,34,3450,11450,stump,3.3922,1,29.5,5,list4_17062_stump_low1,17062,low1,
649,run2,4,list4_14292_rat_high1,1,10,1,2,11,12,13,14,3250,11250,rat,4.513,1,10.5,3,list4_14292_rat_high1,14292,high1,
650,run2,4,list4_6088_existence_high3,2,20,1,2,21,22,23,24,3350,11350,existence,4.0678,3,57.38,9,list4_6088_existence_high3,6088,high3,
651,run2,4,list4_16213_slob_low1,3,30,1,2,31,32,33,34,3500,11500,slob,3.5543,1,15.67,4,list4_16213_slob_low1,16213,low1,
652,run2,4,list4_6263_farce_low1,3,30,1,2,31,32,33,34,3250,11250,farce,3.2461,1,35.75,5,list4_6263_farce_low1,6263,low1,
653,run2,4,list4_16202_sling_low1,3,30,1,2,31,32,33,34,3300,11300,sling,3.3637,1,47.75,5,list4_16202_sling_low1,16202,low1,
654,run2,4,list4_13138_pit_high1,1,10,1,2,11,12,13,14,3450,11450,pit,4.1211,1,8,3,list4_13138_pit_high1,13138,high1,
655,run2,4,list4_515_antenna_low3,4,40,1,2,41,42,43,44,3500,11500,antenna,3.3817,3,27,7,list4_515_antenna_low3,515,low3,
656,run2,4,list4_4943_dilemma_low3,4,40,1,2,41,42,43,44,3450,11450,dilemma,3.4189,3,27.5,7,list4_4943_dilemma_low3,4943,low3,
657,run2,4,list4_3810_contestant_low3,4,40,1,2,41,42,43,44,3500,11500,contestant,3.4286,3,86.67,10,list4_3810_contestant_low3,3810,low3,
658,run2,4,list4_10500_mall_high1,1,10,1,2,11,12,13,14,3250,11250,mall,4.2764,1,38,4,list4_10500_mall_high1,10500,high1,
659,run2,4,list4_8703_hypocrite_low3,4,40,1,2,41,42,43,44,3300,11300,hypocrite,3.5146,3,63.38,9,list4_8703_hypocrite_low3,8703,low3,
660,run2,4,list4_7554_governor_high3,2,20,1,2,21,22,23,24,3500,11500,governor,4.4286,3,42,8,list4_7554_governor_high3,7554,high3,
661,run2,4,list4_12435_pair_high1,1,10,1,2,11,12,13,14,3400,11400,pair,4.5708,1,24.67,4,list4_12435_pair_high1,12435,high1,
662,run2,4,list4_14038_pyramid_low3,4,40,1,2,41,42,43,44,3300,11300,pyramid,3.6036,3,17.83,7,list4_14038_pyramid_low3,14038,low3,
663,run2,4,list4_13173_plague_high1,1,10,1,2,11,12,13,14,3500,11500,plague,3.9202,1,30.8,6,list4_13173_plague_high1,13173,high1,negative connotation
664,run2,4,list4_5014_disc_low1,3,30,1,2,31,32,33,34,3350,11350,disc,3.4124,1,13,4,list2_5014_disc_low1,5014,low1,"move this or ""disk"" to another list"
665,run2,4,list4_3562_colony_high3,2,20,1,2,21,22,23,24,3250,11250,colony,3.7733,3,47.4,6,list4_3562_colony_high3,3562,high3,
666,run2,4,list4_3095_chemistry_high3,2,20,1,2,21,22,23,24,3350,11350,chemistry,3.9382,3,37.25,9,list4_3095_chemistry_high3,3095,high3,
667,run2,4,list4_4691_delusion_low3,4,40,1,2,41,42,43,44,3250,11250,delusion,3.4348,3,72.43,8,list4_4691_delusion_low3,4691,low3,
668,run2,4,list4_13839_protector_low3,4,40,1,2,41,42,43,44,3350,11350,protector,3.4679,3,60.75,9,list4_13839_protector_low3,13839,low3,
669,run2,4,list4_1402_beep_high1,1,10,1,2,11,12,13,14,3200,11200,beep,3.8143,1,27.33,4,list4_1402_beep_high1,1402,high1,
670,run2,4,list4_17847_tick_high1,1,10,1,2,11,12,13,14,3450,11450,tick,3.8612,1,27.67,4,list4_17847_tick_high1,17847,high1,
671,run2,4,list4_10960_microwave_low3,4,40,1,2,41,42,43,44,3500,11500,microwave,3.5929,3,29.88,9,list4_10960_microwave_low3,10960,low3,
672,run2,4,list4_14407_recorder_high3,2,20,1,2,21,22,23,24,3450,11450,recorder,3.695,3,99,8,list4_14407_recorder_high3,14407,high3,
673,run2,4,list4_7691_grip_high1,1,10,1,2,11,12,13,14,3500,11500,grip,3.9864,1,14.33,4,list4_7691_grip_high1,7691,high1,
674,run2,4,list4_10658_martini_high3,2,20,1,2,21,22,23,24,3450,11450,martini,3.9004,3,214.17,7,list4_10658_martini_high3,10658,high3,
675,run2,4,list4_18905_visitor_high3,2,20,1,2,21,22,23,24,3300,11300,visitor,3.9421,3,34.5,7,list4_18905_visitor_high3,18905,high3,
676,run2,4,list4_506_ant_high1,1,10,1,2,11,12,13,14,3200,11200,ant,3.7296,1,2,3,list4_506_ant_high1,506,high1,
677,run2,4,list4_5504_dwarf_low1,3,30,1,2,31,32,33,34,3300,11300,dwarf,3.4905,1,21.5,5,list4_5504_dwarf_low1,5504,low1,negative connotation
678,run2,4,list4_14511_register_high3,2,20,1,2,21,22,23,24,3400,11400,register,4.0416,3,117.29,8,list4_14511_register_high3,14511,high3,
679,run2,4,list4_3732_conductor_low3,4,40,1,2,41,42,43,44,3450,11450,conductor,3.485,3,68.88,9,list4_3732_conductor_low3,3732,low3,
680,run2,4,list4_19451_worm_high1,1,10,1,2,11,12,13,14,3300,11300,worm,4.0053,1,21,4,list4_19451_worm_high1,19451,high1,
681,run3,4,list4_14715_retainer_low3,4,40,1,2,41,42,43,44,3500,11500,retainer,3.3293,3,108.29,8,list4_14715_retainer_low3,14715,low3,
682,run3,4,list4_10783_mechanic_high3,2,20,1,2,21,22,23,24,3250,11250,mechanic,3.7051,3,41.57,8,list4_10783_mechanic_high3,10783,high3,
683,run3,4,list4_7093_fuss_high1,1,10,1,2,11,12,13,14,3300,11300,fuss,3.8541,1,18.67,4,list4_7093_fuss_high1,7093,high1,
684,run3,4,list4_17775_thigh_low1,3,30,1,2,31,32,33,34,3350,11350,thigh,3.5751,1,21.5,5,list4_17775_thigh_low1,17775,low1,
685,run3,4,list4_16701_staff_high1,1,10,1,2,11,12,13,14,3500,11500,staff,4.5048,1,30,5,list4_16701_staff_high1,16701,high1,
686,run3,4,list4_11894_notch_low1,3,30,1,2,31,32,33,34,3200,11200,notch,3.5248,1,31,5,list4_11894_notch_low1,11894,low1,
687,run3,4,list4_17785_thirst_low1,3,30,1,2,31,32,33,34,3450,11450,thirst,3.5729,1,36.2,6,list4_17785_thirst_low1,17785,low1,
688,run3,4,list4_7578_graft_low1,3,30,1,2,31,32,33,34,3450,11450,graft,3.2213,1,36.5,5,list4_7578_graft_low1,7578,low1,
689,run3,4,list4_1135_ban_low1,3,30,1,2,31,32,33,34,3450,11450,ban,3.4987,1,8.5,3,list4_1135_ban_low1,1135,low1,
690,run3,4,list4_17754_therapist_high3,2,20,1,2,21,22,23,24,3350,11350,therapist,3.9785,3,46.25,9,list4_17754_therapist_high3,17754,high3,
691,run3,4,list4_10355_lung_high1,1,10,1,2,11,12,13,14,3250,11250,lung,3.9161,1,22,4,list4_10355_lung_high1,10355,high1,
692,run3,4,list4_16739_stamp_high1,1,10,1,2,11,12,13,14,3200,11200,stamp,3.7733,1,35,5,list4_16739_stamp_high1,16739,high1,
693,run3,4,list4_3387_cloth_high1,1,10,1,2,11,12,13,14,3450,11450,cloth,3.786,1,39.75,5,list4_3387_cloth_high1,3387,high1,
694,run3,4,list4_8665_hut_high1,1,10,1,2,11,12,13,14,3350,11350,hut,4.1211,1,8.5,3,list4_8665_hut_high1,8665,high1,
695,run3,4,list4_419_analyst_low3,4,40,1,2,41,42,43,44,3450,11450,analyst,3.5423,3,33.33,7,list4_419_analyst_low3,419,low3,
696,run3,4,list4_735_arsenal_low3,4,40,1,2,41,42,43,44,3500,11500,arsenal,3.3047,3,37.17,7,list4_735_arsenal_low3,735,low3,
697,run3,4,list4_12856_perception_low3,4,40,1,2,41,42,43,44,3400,11400,perception,3.5495,3,119.67,10,list4_12856_perception_low3,12856,low3,
698,run3,4,list4_13362_poll_low1,3,30,1,2,31,32,33,34,3200,11200,poll,3.399,1,37.67,4,list4_13362_poll_low1,13362,low1,
699,run3,4,list4_12344_overtime_high3,2,20,1,2,21,22,23,24,3350,11350,overtime,3.7956,3,75.43,8,list4_12344_overtime_high3,12344,high3,
700,run3,4,list4_16093_skeleton_high3,2,20,1,2,21,22,23,24,3400,11400,skeleton,3.7101,3,37,8,list4_16093_skeleton_high3,16093,high3,
701,run3,4,list4_9817_leaf_high1,1,10,1,2,11,12,13,14,3500,11500,leaf,3.7167,1,27.67,4,list4_9817_leaf_high1,9817,high1,
702,run3,4,list4_899_audio_high3,2,20,1,2,21,22,23,24,3250,11250,audio,3.7467,3,8.25,5,list4_899_audio_high3,899,high3,
