num,X,Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,cmu_sylls
2424,7937,brine,16,12,15,11,0.31372549,1.230448921,0.143061516,1.113943352,Noun,16,1,Noun,16,2.522283064,1
2428,7948,brinks,7,5,0,0,0.137254902,0.903089987,0.059608965,0.77815125,Noun,7,1,Noun,7,2.194924129,1
2433,7968,brit,45,25,9,6,0.882352941,1.662757832,0.298044826,1.414973348,Noun,39,1,Noun,39,2.954591974,1
2438,7980,brits,72,42,1,1,1.411764706,1.86332286,0.500715308,1.633468456,Noun,72,1,Noun,72,3.155157002,1
2461,8055,bronchitis,18,12,17,11,0.352941176,1.278753601,0.143061516,1.113943352,Noun,18,1,Noun,18,2.570587743,3
2467,8074,brooch,67,30,66,30,1.31372549,1.832508913,0.357653791,1.491361694,Noun,67,1,Noun,67,3.124343055,1
2471,8088,broom,243,179,215,168,4.764705882,2.387389826,2.134000954,2.255272505,Noun,243,1,Noun,243,3.679223968,1
2472,8089,brooms,24,24,24,24,0.470588235,1.397940009,0.286123033,1.397940009,Noun,24,1,Noun,24,2.689774151,1
2473,8093,broth,45,39,43,37,0.882352941,1.662757832,0.464949928,1.602059991,Noun,45,1,Noun,45,2.954591974,1
2477,8102,broths,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
2478,8106,brouhaha,11,11,11,11,0.215686275,1.079181246,0.131139723,1.079181246,Noun,11,1,Noun,11,2.371015388,3
2479,8107,brow,94,78,94,78,1.843137255,1.977723605,0.929899857,1.897627091,Noun,94,1,Noun,94,3.269557747,1
2484,8126,brows,12,11,12,11,0.235294118,1.113943352,0.131139723,1.079181246,Noun,12,1,Noun,12,2.405777494,1
2500,8187,brute,162,133,142,119,3.176470588,2.212187604,1.585598474,2.127104798,Noun,162,1,Noun,162,3.504021747,1
2507,8214,buccaneers,13,9,6,5,0.254901961,1.146128036,0.107296137,1,Noun,13,1,Noun,13,2.437962178,3
2520,8257,buddhism,33,27,0,0,0.647058824,1.531478917,0.321888412,1.447158031,Noun,33,1,Noun,33,2.823313059,3
2525,8275,buds,90,80,80,73,1.764705882,1.959041392,0.953743443,1.908485019,Noun,92,1,Noun,92,3.250875534,1
2526,8283,buffalos,3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
2533,8303,bugaboo,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,3
2544,8336,bulb,200,148,193,142,3.921568627,2.303196057,1.76442537,2.173186268,Noun,200,1,Noun,200,3.5950302,1
2546,8340,bulbs,87,67,87,67,1.705882353,1.944482672,0.798760134,1.832508913,Noun,87,1,Noun,87,3.236316814,1
2561,8375,bulldozer,66,41,61,38,1.294117647,1.826074803,0.488793515,1.62324929,Noun,66,1,Noun,66,3.117908945,3
2562,8376,bulldozers,22,17,17,12,0.431372549,1.361727836,0.202670482,1.255272505,Noun,22,1,Noun,22,2.653561978,3
2565,8383,bulletin,183,148,163,137,3.588235294,2.264817823,1.76442537,2.173186268,Noun,183,1,Noun,183,3.556651965,3
2566,8384,bulletins,17,14,17,14,0.333333333,1.255272505,0.166905103,1.176091259,Noun,17,1,Noun,17,2.547106647,3
2577,8414,bulls,264,138,132,90,5.176470588,2.423245874,1.645207439,2.1430148,Noun,262,1,Noun,262,3.715080016,1
2586,8441,bumblebees,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2595,8471,bund,3,3,1,1,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,1
2599,8481,bungalow,84,48,63,43,1.647058824,1.929418926,0.572246066,1.69019608,Noun,84,1,Noun,84,3.221253068,3
2600,8482,bungalows,13,11,9,9,0.254901961,1.146128036,0.131139723,1.079181246,Noun,13,1,Noun,13,2.437962178,3
2610,8509,bunks,55,35,55,35,1.078431373,1.748188027,0.417262756,1.556302501,Noun,55,1,Noun,55,3.040022169,1
2613,8514,buns,193,129,176,120,3.784313725,2.28780173,1.537911302,2.113943352,Noun,191,1,Noun,191,3.579635872,1
2617,8527,buoyancy,18,16,18,16,0.352941176,1.278753601,0.190748689,1.230448921,Noun,18,1,Noun,18,2.570587743,3
2619,8549,bureaucrat,29,26,28,25,0.568627451,1.477121255,0.309966619,1.431363764,Noun,29,1,Noun,29,2.768955397,3
2625,8564,burglaries,41,31,39,29,0.803921569,1.62324929,0.369575584,1.505149978,Noun,40,1,Noun,40,2.915083433,3
2627,8570,burglary,182,105,151,97,3.568627451,2.26245109,1.251788269,2.025305865,Noun,175,1,Noun,175,3.554285232,3
2629,8579,burial,242,197,229,187,4.745098039,2.385606274,2.348593228,2.29666519,Noun,243,1,Noun,243,3.677440416,3
2630,8580,burials,10,9,8,7,0.196078431,1.041392685,0.107296137,1,Noun,10,1,Noun,10,2.333226827,3
2640,8630,burrower,3,1,2,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,3
2644,8638,burse,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
2656,8685,businesses,155,134,150,130,3.039215686,2.193124598,1.597520267,2.130333768,Noun,155,1,Noun,155,3.48495874,3
2665,8731,butchery,13,12,13,12,0.254901961,1.146128036,0.143061516,1.113943352,Noun,13,1,Noun,13,2.437962178,3
2668,8745,buttercups,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
2669,8747,butterfat,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2674,8773,buttonhole,11,10,11,10,0.215686275,1.079181246,0.11921793,1.041392685,Noun,11,1,Noun,11,2.371015388,3
2675,8781,buttresses,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2691,8822,byproduct,13,13,13,13,0.254901961,1.146128036,0.154983309,1.146128036,Noun,13,1,Noun,13,2.437962178,3
2693,8827,bystander,45,38,38,35,0.882352941,1.662757832,0.453028135,1.591064607,Noun,44,1,Noun,44,2.954591974,3
2694,8828,bystanders,23,23,20,20,0.450980392,1.380211242,0.27420124,1.380211242,Noun,22,1,Noun,22,2.672045384,3
2695,8829,byte,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,1
2696,8830,bytes,17,7,6,6,0.333333333,1.255272505,0.083452551,0.903089987,Noun,17,1,Noun,17,2.547106647,1
2701,8840,cab,1826,961,1709,926,35.80392157,3.261738547,11.45684311,2.983175072,Noun,1822,1,Noun,1822,4.553572689,1
2708,8854,cabanas,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2709,8855,cabaret,115,44,78,35,2.254901961,2.064457989,0.524558894,1.653212514,Noun,115,1,Noun,115,3.356292131,3
2710,8856,cabarets,13,11,10,9,0.254901961,1.146128036,0.131139723,1.079181246,Noun,13,1,Noun,13,2.437962178,3
2711,8858,cabbages,37,25,36,24,0.725490196,1.579783597,0.298044826,1.414973348,Noun,37,1,Noun,37,2.871617739,3
2714,8865,cabdrivers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2716,8868,cabernets,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2719,8873,cabinets,61,55,61,55,1.196078431,1.792391689,0.655698617,1.748188027,Noun,61,1,Noun,61,3.084225832,3
2724,8885,cabooses,8,5,8,5,0.156862745,0.954242509,0.059608965,0.77815125,Noun,8,1,Noun,8,2.246076652,3
2735,8911,cad,53,46,46,41,1.039215686,1.73239376,0.54840248,1.672097858,Noun,53,1,Noun,53,3.024227902,1
2741,8925,cadences,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2745,8933,cadmium,7,3,6,2,0.137254902,0.903089987,0.035765379,0.602059991,Noun,7,1,Noun,7,2.194924129,3
2747,8936,cads,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,1
2750,8943,caesarean,10,9,2,2,0.196078431,1.041392685,0.107296137,1,Noun,10,1,Noun,10,2.333226827,3
2751,8944,caesareans,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2765,8974,cairn,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,2,1,Noun,2,1.893894133,1
2766,8975,cairns,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
2770,8989,cakes,291,192,268,182,5.705882353,2.465382851,2.288984263,2.285557309,Noun,286,1,Noun,286,3.757216994,1
2772,8992,cal,530,131,13,12,10.39215686,2.725094521,1.561754888,2.120573931,Noun,525,1,Noun,525,4.016928663,1
2781,9016,calcium,90,58,77,55,1.764705882,1.959041392,0.691463996,1.770852012,Noun,90,1,Noun,90,3.250875534,3
2783,9029,calculus,47,39,38,32,0.921568627,1.681241237,0.464949928,1.602059991,Noun,47,1,Noun,47,2.97307538,3
2785,9035,calendar,363,229,351,223,7.117647059,2.561101384,2.730090606,2.361727836,Noun,363,1,Noun,363,3.852935526,3
2786,9037,calendars,34,28,32,26,0.666666667,1.544068044,0.333810205,1.462397998,Noun,34,1,Noun,34,2.835902186,3
2790,9045,caliber,139,110,138,109,2.725490196,2.146128036,1.311397234,2.045322979,Noun,139,1,Noun,139,3.437962178,3
2796,9064,calipers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2800,9078,calles,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,1
2807,9114,calorie,12,12,12,12,0.235294118,1.113943352,0.143061516,1.113943352,Noun,12,1,Noun,12,2.405777494,3
2808,9115,calories,79,68,76,68,1.549019608,1.903089987,0.810681927,1.838849091,Noun,79,1,Noun,79,3.194924129,3
2811,9125,calves,82,54,81,53,1.607843137,1.919078092,0.643776824,1.740362689,Noun,82,1,Noun,82,3.210912235,1
2813,9131,calypsos,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2818,9146,camcorder,32,27,31,26,0.62745098,1.51851394,0.321888412,1.447158031,Noun,32,1,Noun,32,2.810348082,3
2819,9147,camcorders,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
2824,9158,cameos,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
2826,9162,cameras,915,581,880,567,17.94117647,2.961895474,6.926561755,2.764922985,Noun,912,1,Noun,912,4.253729616,3
2833,9181,campaigner,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Noun,8,1,Noun,8,2.246076652,3
2837,9194,campfire,64,55,59,50,1.254901961,1.812913357,0.655698617,1.748188027,Noun,63,1,Noun,63,3.104747499,3
2838,9195,campfires,16,15,12,11,0.31372549,1.230448921,0.178826896,1.204119983,Noun,16,1,Noun,16,2.522283064,3
2843,9206,camps,192,133,190,131,3.764705882,2.285557309,1.585598474,2.127104798,Noun,192,1,Noun,192,3.577391451,1
2845,9210,campuses,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
2848,9218,canaanite,2,2,0,0,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2863,9264,candidate,434,277,406,263,8.509803922,2.638489257,3.302336671,2.444044796,Noun,434,1,Noun,434,3.930323399,3
2864,9265,candidates,197,145,190,140,3.862745098,2.29666519,1.72865999,2.164352856,Noun,197,1,Noun,197,3.588499332,3
2874,9292,canes,22,20,22,20,0.431372549,1.361727836,0.238435861,1.322219295,Noun,22,1,Noun,22,2.653561978,1
2878,9299,canister,73,35,73,35,1.431372549,1.86923172,0.417262756,1.556302501,Noun,73,1,Noun,73,3.161065862,3
2879,9300,canisters,91,28,91,28,1.784313725,1.963787827,0.333810205,1.462397998,Noun,90,1,Noun,90,3.255621969,3
2881,9304,cannabis,23,20,21,18,0.450980392,1.380211242,0.238435861,1.322219295,Noun,23,1,Noun,23,2.672045384,3
2884,9309,canneries,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2886,9311,cannery,13,10,13,10,0.254901961,1.146128036,0.11921793,1.041392685,Noun,13,1,Noun,13,2.437962178,3
2887,9312,cannibal,56,44,42,32,1.098039216,1.755874856,0.524558894,1.653212514,Noun,56,1,Noun,56,3.047708998,3
2888,9319,cannibals,49,40,43,36,0.960784314,1.698970004,0.476871722,1.612783857,Noun,49,1,Noun,49,2.990804146,3
2890,9323,cannister,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2893,9338,canoeing,9,6,9,6,0.176470588,1,0.071530758,0.84509804,Noun,10,1,Noun,10,2.291834142,3
2894,9340,canola,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2898,9353,canopy,86,50,83,49,1.68627451,1.939519253,0.596089652,1.707570176,Noun,86,1,Noun,86,3.231353395,3
2912,9388,canvases,24,17,24,17,0.470588235,1.397940009,0.202670482,1.255272505,Noun,24,1,Noun,24,2.689774151,3
2913,9392,canvasses,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
2920,9415,capes,16,16,14,14,0.31372549,1.230448921,0.190748689,1.230448921,Noun,16,1,Noun,16,2.522283064,1
2923,9434,capitals,27,23,26,23,0.529411765,1.447158031,0.27420124,1.380211242,Noun,27,1,Noun,27,2.738992173,3
2932,9466,caprices,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
2933,9472,capsaicin,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
2960,9532,caravan,74,45,68,42,1.450980392,1.875061263,0.536480687,1.662757832,Noun,74,1,Noun,74,3.166895406,3
2961,9534,caravans,10,7,9,6,0.196078431,1.041392685,0.083452551,0.903089987,Noun,10,1,Noun,10,2.333226827,3
2962,9535,caravel,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
2967,9547,carbonate,10,7,10,7,0.196078431,1.041392685,0.083452551,0.903089987,Noun,10,1,Noun,10,2.333226827,3
2974,9571,carcasses,24,21,21,20,0.470588235,1.397940009,0.250357654,1.342422681,Noun,24,1,Noun,24,2.689774151,3
2980,9590,cardinals,31,19,6,5,0.607843137,1.505149978,0.226514068,1.301029996,Noun,31,1,Noun,31,2.79698412,3
2983,9610,cards,2449,1353,2381,1319,48.01960784,3.389166084,16.13018598,3.131618664,Noun,2447,1,Noun,2447,4.681000227,1
2988,9635,caresses,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,3
2989,9637,caretaker,125,65,86,59,2.450980392,2.100370545,0.774916547,1.819543936,Noun,127,1,Noun,127,3.392204687,3
2990,9638,caretakers,7,5,7,5,0.137254902,0.903089987,0.059608965,0.77815125,Noun,8,1,Noun,8,2.194924129,3
2998,9654,caribou,15,14,12,11,0.294117647,1.204119983,0.166905103,1.176091259,Noun,15,1,Noun,15,2.495954125,3
3000,9662,carillon,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
3002,9671,carjacker,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
3003,9672,carjackers,3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
3006,9687,carmaker,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
3007,9688,carmakers,3,1,1,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,3
3010,9701,carnation,43,30,37,27,0.843137255,1.643452676,0.357653791,1.491361694,Noun,42,1,Noun,42,2.935286819,3
3011,9702,carnations,22,17,18,13,0.431372549,1.361727836,0.202670482,1.255272505,Noun,22,1,Noun,22,2.653561978,3
3012,9703,carnauba,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
3014,9713,carnivals,19,16,18,16,0.37254902,1.301029996,0.190748689,1.230448921,Noun,19,1,Noun,19,2.592864138,3
3016,9715,carnivore,19,19,18,18,0.37254902,1.301029996,0.226514068,1.301029996,Noun,19,1,Noun,19,2.592864138,3
3017,9716,carnivores,14,13,13,12,0.274509804,1.176091259,0.154983309,1.146128036,Noun,14,1,Noun,14,2.467925401,3
3022,9736,carotene,7,2,7,2,0.137254902,0.903089987,0.023843586,0.477121255,Noun,7,1,Noun,7,2.194924129,3
3028,9752,carpenters,35,30,28,24,0.68627451,1.556302501,0.357653791,1.491361694,Noun,35,1,Noun,35,2.848136643,3
3029,9753,carpentry,23,22,19,19,0.450980392,1.380211242,0.262279447,1.361727836,Noun,22,1,Noun,22,2.672045384,3
3037,9778,carriages,32,28,30,26,0.62745098,1.51851394,0.333810205,1.462397998,Noun,32,1,Noun,32,2.810348082,3
3038,9780,carrier,326,160,282,151,6.392156863,2.514547753,1.907486886,2.206825876,Noun,326,1,Noun,326,3.806381895,3
3039,9781,carriers,128,55,126,55,2.509803922,2.11058971,0.655698617,1.748188027,Noun,128,1,Noun,128,3.402423852,3
3040,9783,carrion,18,17,16,15,0.352941176,1.278753601,0.202670482,1.255272505,Noun,18,1,Noun,18,2.570587743,3
3044,9791,carrozza,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
3050,9801,cars,2327,1318,2242,1283,45.62745098,3.366982976,15.71292322,3.120244796,Noun,2328,1,Noun,2328,4.658817118,1
3053,9815,cartilage,37,31,36,30,0.725490196,1.579783597,0.369575584,1.505149978,Noun,37,1,Noun,37,2.871617739,3
3058,9831,cartoonist,17,16,17,16,0.333333333,1.255272505,0.190748689,1.230448921,Noun,17,1,Noun,17,2.547106647,3
3062,9836,cartridges,51,40,45,36,1,1.716003344,0.476871722,1.612783857,Noun,51,1,Noun,51,3.007837486,3
3063,9837,carts,96,69,95,68,1.882352941,1.986771734,0.82260372,1.84509804,Noun,97,1,Noun,97,3.278605876,1
3074,9875,caseloads,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
3078,9880,caseworker,14,10,14,10,0.274509804,1.176091259,0.11921793,1.041392685,Noun,14,1,Noun,14,2.467925401,3
3085,9899,casinos,155,95,148,92,3.039215686,2.193124598,1.132570339,1.982271233,Noun,155,1,Noun,155,3.48495874,3
3087,9902,cask,6,4,6,4,0.117647059,0.84509804,0.047687172,0.698970004,Noun,6,1,Noun,6,2.136932182,1
3090,9905,casks,8,5,8,5,0.156862745,0.954242509,0.059608965,0.77815125,Noun,8,1,Noun,8,2.246076652,1
3092,9914,casserole,85,64,83,63,1.666666667,1.934498451,0.762994754,1.812913357,Noun,85,1,Noun,85,3.226332593,3
3100,9933,castaways,5,4,2,2,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
3101,9934,caste,44,19,35,19,0.862745098,1.653212514,0.226514068,1.301029996,Noun,44,1,Noun,44,2.945046656,1
3106,9953,castration,24,17,17,14,0.470588235,1.397940009,0.202670482,1.255272505,Noun,24,1,Noun,24,2.689774151,3
3109,9960,casuals,4,3,2,2,0.078431373,0.698970004,0.035765379,0.602059991,Noun,4,1,Noun,4,1.990804146,3
3115,9970,catacomb,5,4,3,3,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
3116,9971,catacombs,24,18,23,17,0.470588235,1.397940009,0.214592275,1.278753601,Noun,24,1,Noun,24,2.689774151,3
3119,9978,catalog,149,116,143,111,2.921568627,2.176091259,1.382927992,2.068185862,Noun,149,1,Noun,149,3.467925401,3
3121,9982,catalogs,30,22,28,21,0.588235294,1.491361694,0.262279447,1.361727836,Noun,30,1,Noun,30,2.783195836,3
3123,9986,catalogues,29,25,26,23,0.568627451,1.477121255,0.298044826,1.414973348,Noun,29,1,Noun,29,2.768955397,3
3124,9990,catalyst,40,31,40,31,0.784313725,1.612783857,0.369575584,1.505149978,Noun,40,1,Noun,40,2.904617999,3
3125,9991,catalysts,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
3128,9999,catamount,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
3129,10001,catapult,31,22,28,20,0.607843137,1.505149978,0.262279447,1.361727836,Noun,31,1,Noun,31,2.79698412,3
3130,10004,catapults,14,13,12,12,0.274509804,1.176091259,0.154983309,1.146128036,Noun,14,1,Noun,14,2.467925401,3
3131,10006,cataracts,20,15,17,14,0.392156863,1.322219295,0.178826896,1.204119983,Noun,20,1,Noun,20,2.614053437,3
3142,10052,caterer,106,79,103,79,2.078431373,2.029383778,0.94182165,1.903089987,Noun,106,1,Noun,106,3.32121792,3
3143,10053,caterers,60,50,54,44,1.176470588,1.785329835,0.596089652,1.707570176,Noun,60,1,Noun,60,3.077163977,3
3146,10066,catharsis,17,12,16,11,0.333333333,1.255272505,0.143061516,1.113943352,Noun,17,1,Noun,17,2.547106647,3
3147,10070,cathedral,190,99,118,72,3.725490196,2.281033367,1.180257511,2,Noun,190,1,Noun,190,3.572867509,3
3148,10071,cathedrals,18,17,15,14,0.352941176,1.278753601,0.202670482,1.255272505,Noun,18,1,Noun,18,2.570587743,3
3149,10075,catheters,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Noun,8,1,Noun,8,2.246076652,3
3161,10094,cats,1006,539,838,486,19.7254902,3.003029471,6.425846447,2.73239376,Noun,1010,1,Noun,1010,4.294863613,1
3169,10110,caucasians,8,7,0,0,0.156862745,0.954242509,0.083452551,0.903089987,Noun,8,1,Noun,8,2.246076652,3
3173,10118,caucuses,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
3181,10137,causation,9,8,7,7,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,3
3188,10168,cavalcade,4,4,2,2,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
3192,10177,cavalry,317,186,216,156,6.215686275,2.50242712,2.217453505,2.271841607,Noun,317,1,Noun,317,3.794261262,3
3195,10182,caveats,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
3200,10192,caves,202,116,192,111,3.960784314,2.307496038,1.382927992,2.068185862,Noun,202,1,Noun,202,3.59933018,1
3204,10202,cavities,41,36,38,35,0.803921569,1.62324929,0.429184549,1.568201724,Noun,41,1,Noun,41,2.915083433,3
3205,10203,cavity,152,123,147,120,2.980392157,2.184691431,1.466380544,2.093421685,Noun,152,1,Noun,152,3.476525573,3
3212,10231,ceasefire,15,11,12,8,0.294117647,1.204119983,0.131139723,1.079181246,Noun,15,1,Noun,15,2.495954125,3
3219,10252,celebrant,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
3220,10260,celebre,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
3224,10266,celery,95,63,82,56,1.862745098,1.982271233,0.751072961,1.806179974,Noun,95,1,Noun,95,3.274105375,3
3226,10275,cell,2772,1459,2656,1430,54.35294118,3.44294987,17.39389604,3.164352856,Noun,2769,1,Noun,2769,4.734784012,1
3234,10290,cells,610,366,602,364,11.96078431,2.78604121,4.363376252,2.564666064,Noun,612,1,Noun,612,4.077875352,1
3237,10294,celluloid,24,19,23,18,0.470588235,1.397940009,0.226514068,1.301029996,Noun,24,1,Noun,24,2.689774151,3
3238,10297,celt,4,4,0,0,0.078431373,0.698970004,0.047687172,0.698970004,Noun,5,1,Noun,5,1.990804146,1
3239,10299,celts,6,5,0,0,0.117647059,0.84509804,0.059608965,0.77815125,Noun,8,1,Noun,8,2.136932182,1
3243,10314,censorship,54,33,49,32,1.058823529,1.740362689,0.39341917,1.531478917,Noun,54,1,Noun,54,3.032196832,3
3245,10318,cent,483,360,461,344,9.470588235,2.684845362,4.291845494,2.557507202,Noun,480,1,Noun,480,3.976679504,1
3247,10323,centavos,15,11,15,11,0.294117647,1.204119983,0.131139723,1.079181246,Noun,15,1,Noun,15,2.495954125,3
3252,10339,centigram,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
3260,10364,centrifuge,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
3264,10372,cents,1114,672,1106,667,21.84313725,3.047274867,8.011444921,2.828015064,Noun,1109,1,Noun,1109,4.33910901,1
3265,10373,centuries,382,302,363,289,7.490196078,2.583198774,3.600381497,2.481442629,Noun,383,1,Noun,383,3.875032916,3
3266,10375,century,1063,727,950,663,20.84313725,3.026941628,8.667143538,2.862131379,Noun,1065,1,Noun,1065,4.31877577,3
